constructorId,driverId,driverNumber,engineManufacturerId,lap,position,race,stop,time,tyreManufacturerId,year
force-india,sergio-perez,11,mercedes,29,22,08-austria,1,23.770,pirelli,2014
red-bull,sebastian-vettel,1,renault,28,23,08-austria,2,29.844,pirelli,2014
marussia,max-chilton,4,ferrari,37,24,08-austria,1,22.977,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,39,25,08-austria,2,22.555,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,39,26,08-austria,2,22.246,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,39,27,08-austria,2,22.374,pirelli,2014
mercedes,nico-rosberg,6,mercedes,40,28,08-austria,2,21.664,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,40,29,08-austria,2,21.882,pirelli,2014
williams,valtteri-bottas,77,mercedes,41,30,08-austria,2,22.208,pirelli,2014
marussia,jules-bianchi,17,ferrari,40,31,08-austria,1,24.452,pirelli,2014
williams,felipe-massa,19,mercedes,43,32,08-austria,2,22.096,pirelli,2014
red-bull,daniel-ricciardo,3,renault,43,33,08-austria,2,21.398,pirelli,2014
sauber,adrian-sutil,99,ferrari,43,34,08-austria,2,22.449,pirelli,2014
caterham,marcus-ericsson,9,renault,43,35,08-austria,2,25.178,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,44,36,08-austria,2,21.618,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,45,37,08-austria,3,22.530,pirelli,2014
ferrari,fernando-alonso,14,ferrari,47,38,08-austria,2,21.276,pirelli,2014
force-india,sergio-perez,11,mercedes,55,39,08-austria,2,21.960,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,56,40,08-austria,2,22.612,pirelli,2014
mclaren,jenson-button,22,mercedes,58,41,08-austria,2,21.242,pirelli,2014
marussia,max-chilton,4,ferrari,1,1,09-great-britain,1,1:01:47.606,pirelli,2014
marussia,max-chilton,4,ferrari,2,2,09-great-britain,2,23.154,pirelli,2014
red-bull,sebastian-vettel,1,renault,10,3,09-great-britain,1,28.558,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,14,4,09-great-britain,1,28.700,pirelli,2014
red-bull,daniel-ricciardo,3,renault,15,5,09-great-britain,1,28.483,pirelli,2014
mercedes,nico-rosberg,6,mercedes,18,6,09-great-britain,1,28.329,pirelli,2014
caterham,kamui-kobayashi,10,renault,18,7,09-great-britain,1,29.507,pirelli,2014
sauber,adrian-sutil,99,ferrari,23,8,09-great-britain,1,29.956,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,24,9,09-great-britain,1,29.679,pirelli,2014
ferrari,fernando-alonso,14,ferrari,25,10,09-great-britain,1,34.410,pirelli,2014
force-india,sergio-perez,11,mercedes,26,11,09-great-britain,1,29.599,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,26,12,09-great-britain,1,28.831,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,27,13,09-great-britain,1,28.745,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,27,14,09-great-britain,1,30.218,pirelli,2014
mclaren,jenson-button,22,mercedes,28,15,09-great-britain,1,28.645,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,29,16,09-great-britain,1,29.579,pirelli,2014
marussia,jules-bianchi,17,ferrari,29,17,09-great-britain,1,30.353,pirelli,2014
caterham,kamui-kobayashi,10,renault,29,18,09-great-britain,2,29.540,pirelli,2014
lotus-f1,romain-grosjean,8,renault,30,19,09-great-britain,1,29.710,pirelli,2014
williams,valtteri-bottas,77,mercedes,31,20,09-great-britain,1,29.104,pirelli,2014
marussia,max-chilton,4,ferrari,29,21,09-great-britain,3,29.737,pirelli,2014
red-bull,sebastian-vettel,1,renault,33,22,09-great-britain,2,28.787,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,35,23,09-great-britain,2,28.575,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,41,24,09-great-britain,2,29.291,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,1,1,10-germany,1,25.859,pirelli,2014
caterham,marcus-ericsson,9,renault,3,2,10-germany,1,27.495,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,9,3,10-germany,1,20.313,pirelli,2014
ferrari,fernando-alonso,14,ferrari,12,4,10-germany,1,19.174,pirelli,2014
mclaren,jenson-button,22,mercedes,13,5,10-germany,1,22.604,pirelli,2014
red-bull,daniel-ricciardo,3,renault,13,6,10-germany,1,19.050,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,13,7,10-germany,1,20.274,pirelli,2014
red-bull,sebastian-vettel,1,renault,14,8,10-germany,1,19.607,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,14,9,10-germany,1,19.564,pirelli,2014
force-india,sergio-perez,11,mercedes,14,10,10-germany,1,21.802,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,14,11,10-germany,1,21.002,pirelli,2014
mercedes,nico-rosberg,6,mercedes,15,12,10-germany,1,20.055,pirelli,2014
williams,valtteri-bottas,77,mercedes,15,13,10-germany,1,20.115,pirelli,2014
caterham,kamui-kobayashi,10,renault,15,14,10-germany,1,20.121,pirelli,2014
sauber,adrian-sutil,99,ferrari,16,15,10-germany,1,20.031,pirelli,2014
marussia,max-chilton,4,ferrari,16,16,10-germany,1,23.883,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,18,17,10-germany,1,19.099,pirelli,2014
caterham,marcus-ericsson,9,renault,18,18,10-germany,2,19.890,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,20,19,10-germany,1,19.737,pirelli,2014
marussia,jules-bianchi,17,ferrari,20,20,10-germany,1,20.031,pirelli,2014
lotus-f1,romain-grosjean,8,renault,24,21,10-germany,1,18.928,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,26,22,10-germany,1,19.710,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,29,23,10-germany,2,19.135,pirelli,2014
mclaren,jenson-button,22,mercedes,31,24,10-germany,2,18.916,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,31,25,10-germany,2,23.305,pirelli,2014
sauber,adrian-sutil,99,ferrari,32,26,10-germany,2,19.638,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,32,27,10-germany,2,20.251,pirelli,2014
caterham,kamui-kobayashi,10,renault,32,28,10-germany,2,20.092,pirelli,2014
marussia,max-chilton,4,ferrari,32,29,10-germany,2,20.920,pirelli,2014
ferrari,fernando-alonso,14,ferrari,33,30,10-germany,2,19.032,pirelli,2014
red-bull,sebastian-vettel,1,renault,34,31,10-germany,2,19.061,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,34,32,10-germany,2,19.867,pirelli,2014
force-india,sergio-perez,11,mercedes,34,33,10-germany,2,19.843,pirelli,2014
red-bull,daniel-ricciardo,3,renault,35,34,10-germany,2,19.358,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,37,35,10-germany,2,26.711,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,38,36,10-germany,2,19.126,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,39,37,10-germany,2,19.514,pirelli,2014
williams,valtteri-bottas,77,mercedes,40,38,10-germany,2,20.206,pirelli,2014
mercedes,nico-rosberg,6,mercedes,41,39,10-germany,2,20.257,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,42,40,10-germany,2,19.918,pirelli,2014
caterham,marcus-ericsson,9,renault,41,41,10-germany,3,20.423,pirelli,2014
red-bull,sebastian-vettel,1,renault,45,42,10-germany,3,18.879,pirelli,2014
marussia,jules-bianchi,17,ferrari,45,43,10-germany,2,20.575,pirelli,2014
red-bull,daniel-ricciardo,3,renault,46,44,10-germany,3,18.868,pirelli,2014
sauber,adrian-sutil,99,ferrari,47,45,10-germany,3,20.424,pirelli,2014
marussia,max-chilton,4,ferrari,47,46,10-germany,3,20.632,pirelli,2014
caterham,kamui-kobayashi,10,renault,48,47,10-germany,3,20.358,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,49,48,10-germany,3,20.431,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,50,49,10-germany,3,19.868,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,50,50,10-germany,3,19.779,pirelli,2014
force-india,sergio-perez,11,mercedes,52,51,10-germany,3,19.932,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,53,52,10-germany,3,19.427,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,53,53,10-germany,3,19.740,pirelli,2014
ferrari,fernando-alonso,14,ferrari,55,54,10-germany,3,19.308,pirelli,2014
mclaren,jenson-button,22,mercedes,61,55,10-germany,3,19.221,pirelli,2014
mclaren,jenson-button,22,mercedes,8,1,11-hungary,1,26.737,pirelli,2014
red-bull,daniel-ricciardo,3,renault,8,2,11-hungary,1,22.205,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,8,3,11-hungary,1,24.040,pirelli,2014
williams,felipe-massa,19,mercedes,8,4,11-hungary,1,22.851,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,8,5,11-hungary,1,23.809,pirelli,2014
force-india,sergio-perez,11,mercedes,8,6,11-hungary,1,25.535,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,8,7,11-hungary,1,24.050,pirelli,2014
sauber,adrian-sutil,99,ferrari,8,8,11-hungary,1,31.956,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,8,9,11-hungary,1,23.800,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,8,10,11-hungary,1,23.214,pirelli,2014
lotus-f1,romain-grosjean,8,renault,8,11,11-hungary,1,23.979,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,8,12,11-hungary,1,23.423,pirelli,2014
caterham,kamui-kobayashi,10,renault,8,13,11-hungary,1,34.086,pirelli,2014
marussia,max-chilton,4,ferrari,8,14,11-hungary,1,24.625,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,8,15,11-hungary,1,22.376,pirelli,2014
mercedes,nico-rosberg,6,mercedes,9,16,11-hungary,1,22.827,pirelli,2014
williams,valtteri-bottas,77,mercedes,9,17,11-hungary,1,25.497,pirelli,2014
red-bull,sebastian-vettel,1,renault,9,18,11-hungary,1,22.170,pirelli,2014
ferrari,fernando-alonso,14,ferrari,9,19,11-hungary,1,22.253,pirelli,2014
marussia,jules-bianchi,17,ferrari,9,20,11-hungary,1,22.892,pirelli,2014
mclaren,jenson-button,22,mercedes,15,21,11-hungary,2,22.807,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,15,22,11-hungary,1,23.546,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,17,23,11-hungary,2,32.608,pirelli,2014
marussia,jules-bianchi,17,ferrari,17,24,11-hungary,2,25.504,pirelli,2014
red-bull,daniel-ricciardo,3,renault,23,25,11-hungary,2,23.741,pirelli,2014
williams,felipe-massa,19,mercedes,23,26,11-hungary,2,22.111,pirelli,2014
williams,valtteri-bottas,77,mercedes,23,27,11-hungary,2,22.518,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,30,28,11-hungary,2,22.202,pirelli,2014
mercedes,nico-rosberg,6,mercedes,32,29,11-hungary,2,23.864,pirelli,2014
red-bull,sebastian-vettel,1,renault,33,30,11-hungary,2,21.608,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,34,31,11-hungary,2,23.123,pirelli,2014
mclaren,jenson-button,22,mercedes,37,32,11-hungary,3,22.211,pirelli,2014
ferrari,fernando-alonso,14,ferrari,38,33,11-hungary,2,21.634,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,39,34,11-hungary,2,23.364,pirelli,2014
sauber,adrian-sutil,99,ferrari,39,35,11-hungary,2,22.500,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,39,36,11-hungary,2,21.812,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,41,37,11-hungary,2,22.154,pirelli,2014
marussia,jules-bianchi,17,ferrari,42,38,11-hungary,3,24.226,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,43,39,11-hungary,3,21.818,pirelli,2014
williams,felipe-massa,19,mercedes,45,40,11-hungary,3,22.278,pirelli,2014
marussia,max-chilton,4,ferrari,45,41,11-hungary,2,23.232,pirelli,2014
red-bull,daniel-ricciardo,3,renault,54,42,11-hungary,3,22.273,pirelli,2014
mercedes,nico-rosberg,6,mercedes,56,43,11-hungary,3,22.001,pirelli,2014
williams,valtteri-bottas,77,mercedes,59,44,11-hungary,3,22.589,pirelli,2014
lotus-f1,romain-grosjean,8,renault,1,1,12-belgium,1,29.256,pirelli,2014
marussia,jules-bianchi,17,ferrari,1,2,12-belgium,1,25.362,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,2,3,12-belgium,1,25.580,pirelli,2014
mercedes,nico-rosberg,6,mercedes,8,4,12-belgium,1,29.997,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,8,5,12-belgium,1,22.858,pirelli,2014
force-india,sergio-perez,11,mercedes,9,6,12-belgium,1,24.104,pirelli,2014
williams,felipe-massa,19,mercedes,9,7,12-belgium,1,23.945,pirelli,2014
red-bull,sebastian-vettel,1,renault,10,8,12-belgium,1,22.800,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,10,9,12-belgium,1,24.082,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,10,10,12-belgium,1,23.823,pirelli,2014
red-bull,daniel-ricciardo,3,renault,11,11,12-belgium,1,22.913,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,11,12,12-belgium,1,23.115,pirelli,2014
sauber,adrian-sutil,99,ferrari,11,13,12-belgium,1,23.755,pirelli,2014
caterham,marcus-ericsson,9,renault,11,14,12-belgium,1,24.083,pirelli,2014
marussia,max-chilton,4,ferrari,11,15,12-belgium,1,23.734,pirelli,2014
williams,valtteri-bottas,77,mercedes,12,16,12-belgium,1,22.769,pirelli,2014
ferrari,fernando-alonso,14,ferrari,12,17,12-belgium,1,28.920,pirelli,2014
mclaren,jenson-button,22,mercedes,13,18,12-belgium,1,22.800,pirelli,2014
lotus-f1,romain-grosjean,8,renault,13,19,12-belgium,2,22.838,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,14,20,12-belgium,1,23.259,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,15,21,12-belgium,1,23.571,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,17,22,12-belgium,2,23.066,pirelli,2014
mercedes,nico-rosberg,6,mercedes,19,23,12-belgium,2,22.936,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,21,24,12-belgium,2,22.819,pirelli,2014
williams,felipe-massa,19,mercedes,21,25,12-belgium,2,24.083,pirelli,2014
sauber,adrian-sutil,99,ferrari,21,26,12-belgium,2,23.779,pirelli,2014
red-bull,sebastian-vettel,1,renault,22,27,12-belgium,2,22.731,pirelli,2014
force-india,sergio-perez,11,mercedes,22,28,12-belgium,2,22.977,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,23,29,12-belgium,2,22.414,pirelli,2014
marussia,jules-bianchi,17,ferrari,23,30,12-belgium,2,23.918,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,24,31,12-belgium,2,24.436,pirelli,2014
caterham,marcus-ericsson,9,renault,24,32,12-belgium,2,24.213,pirelli,2014
ferrari,fernando-alonso,14,ferrari,25,33,12-belgium,2,22.974,pirelli,2014
red-bull,daniel-ricciardo,3,renault,27,34,12-belgium,2,22.675,pirelli,2014
lotus-f1,romain-grosjean,8,renault,27,35,12-belgium,3,24.569,pirelli,2014
williams,valtteri-bottas,77,mercedes,28,36,12-belgium,2,23.176,pirelli,2014
mclaren,jenson-button,22,mercedes,29,37,12-belgium,2,22.588,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,29,38,12-belgium,2,23.202,pirelli,2014
marussia,max-chilton,4,ferrari,29,39,12-belgium,2,24.873,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,30,40,12-belgium,2,23.841,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,30,41,12-belgium,2,22.898,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,31,42,12-belgium,3,24.757,pirelli,2014
mercedes,nico-rosberg,6,mercedes,34,43,12-belgium,3,23.392,pirelli,2014
red-bull,sebastian-vettel,1,renault,34,44,12-belgium,3,23.190,pirelli,2014
sauber,adrian-sutil,99,ferrari,34,45,12-belgium,3,23.732,pirelli,2014
williams,felipe-massa,19,mercedes,35,46,12-belgium,3,23.224,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,9,1,13-italy,1,26.376,pirelli,2014
red-bull,sebastian-vettel,1,renault,18,2,13-italy,1,25.176,pirelli,2014
force-india,sergio-perez,11,mercedes,19,3,13-italy,1,24.938,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,19,4,13-italy,1,25.547,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,20,5,13-italy,1,24.547,pirelli,2014
lotus-f1,romain-grosjean,8,renault,20,6,13-italy,1,25.098,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,21,7,13-italy,1,24.214,pirelli,2014
ferrari,fernando-alonso,14,ferrari,21,8,13-italy,1,24.913,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,21,9,13-italy,1,24.223,pirelli,2014
mclaren,jenson-button,22,mercedes,22,10,13-italy,1,24.669,pirelli,2014
caterham,kamui-kobayashi,10,renault,22,11,13-italy,1,25.277,pirelli,2014
williams,felipe-massa,19,mercedes,23,12,13-italy,1,24.323,pirelli,2014
mercedes,nico-rosberg,6,mercedes,24,13,13-italy,1,24.583,pirelli,2014
williams,valtteri-bottas,77,mercedes,24,14,13-italy,1,24.991,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,24,15,13-italy,1,25.046,pirelli,2014
sauber,adrian-sutil,99,ferrari,24,16,13-italy,1,26.864,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,25,17,13-italy,1,24.453,pirelli,2014
red-bull,daniel-ricciardo,3,renault,26,18,13-italy,1,24.388,pirelli,2014
marussia,jules-bianchi,17,ferrari,27,19,13-italy,1,26.641,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,30,20,13-italy,1,24.651,pirelli,2014
caterham,marcus-ericsson,9,renault,30,21,13-italy,1,28.685,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,36,22,13-italy,2,25.693,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,49,23,13-italy,3,26.849,pirelli,2014
sauber,adrian-sutil,99,ferrari,8,1,14-singapore,1,29.887,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,9,2,14-singapore,1,29.987,pirelli,2014
williams,felipe-massa,19,mercedes,10,3,14-singapore,1,29.578,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,10,4,14-singapore,1,30.089,pirelli,2014
lotus-f1,romain-grosjean,8,renault,10,5,14-singapore,1,29.322,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,11,6,14-singapore,1,29.702,pirelli,2014
williams,valtteri-bottas,77,mercedes,11,7,14-singapore,1,30.340,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,11,8,14-singapore,1,29.806,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,11,9,14-singapore,1,29.960,pirelli,2014
red-bull,sebastian-vettel,1,renault,12,10,14-singapore,1,30.147,pirelli,2014
ferrari,fernando-alonso,14,ferrari,12,11,14-singapore,1,28.912,pirelli,2014
red-bull,daniel-ricciardo,3,renault,12,12,14-singapore,1,29.761,pirelli,2014
caterham,marcus-ericsson,9,renault,12,13,14-singapore,1,30.144,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,13,14,14-singapore,1,29.422,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,13,15,14-singapore,1,28.684,pirelli,2014
mclaren,jenson-button,22,mercedes,14,16,14-singapore,1,28.641,pirelli,2014
force-india,sergio-perez,11,mercedes,15,17,14-singapore,1,29.979,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,15,18,14-singapore,1,33.679,pirelli,2014
marussia,jules-bianchi,17,ferrari,15,19,14-singapore,1,30.413,pirelli,2014
marussia,max-chilton,4,ferrari,16,20,14-singapore,1,30.751,pirelli,2014
marussia,max-chilton,4,ferrari,18,21,14-singapore,2,37.975,pirelli,2014
williams,felipe-massa,19,mercedes,22,22,14-singapore,2,29.006,pirelli,2014
lotus-f1,romain-grosjean,8,renault,22,23,14-singapore,2,29.040,pirelli,2014
williams,valtteri-bottas,77,mercedes,23,24,14-singapore,2,28.880,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,23,25,14-singapore,2,30.188,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,23,26,14-singapore,2,29.036,pirelli,2014
ferrari,fernando-alonso,14,ferrari,24,27,14-singapore,2,28.810,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,24,28,14-singapore,2,35.309,pirelli,2014
sauber,adrian-sutil,99,ferrari,24,29,14-singapore,2,29.748,pirelli,2014
red-bull,sebastian-vettel,1,renault,25,30,14-singapore,2,28.733,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,25,31,14-singapore,2,29.164,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,25,32,14-singapore,2,29.362,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,26,33,14-singapore,2,31.040,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,26,34,14-singapore,2,28.841,pirelli,2014
red-bull,daniel-ricciardo,3,renault,27,35,14-singapore,2,29.113,pirelli,2014
force-india,sergio-perez,11,mercedes,29,36,14-singapore,2,29.502,pirelli,2014
lotus-f1,romain-grosjean,8,renault,30,37,14-singapore,3,29.761,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,30,38,14-singapore,3,29.363,pirelli,2014
force-india,sergio-perez,11,mercedes,30,39,14-singapore,3,35.289,pirelli,2014
marussia,jules-bianchi,17,ferrari,30,40,14-singapore,2,29.885,pirelli,2014
ferrari,fernando-alonso,14,ferrari,31,41,14-singapore,3,28.991,pirelli,2014
caterham,marcus-ericsson,9,renault,30,42,14-singapore,2,30.364,pirelli,2014
mclaren,jenson-button,22,mercedes,31,43,14-singapore,2,28.627,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,31,44,14-singapore,3,30.194,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,31,45,14-singapore,3,30.415,pirelli,2014
sauber,adrian-sutil,99,ferrari,31,46,14-singapore,3,30.672,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,31,47,14-singapore,4,29.655,pirelli,2014
marussia,max-chilton,4,ferrari,41,48,14-singapore,3,29.877,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,43,49,14-singapore,3,31.092,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,44,50,14-singapore,3,30.111,pirelli,2014
force-india,sergio-perez,11,mercedes,44,51,14-singapore,4,29.339,pirelli,2014
marussia,jules-bianchi,17,ferrari,45,52,14-singapore,3,29.752,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,46,53,14-singapore,3,28.706,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,52,54,14-singapore,3,29.284,pirelli,2014
mercedes,nico-rosberg,6,mercedes,2,1,15-japan,1,18:56.516,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,2,2,15-japan,1,18:57.295,pirelli,2014
williams,valtteri-bottas,77,mercedes,2,3,15-japan,1,18:56.994,pirelli,2014
williams,felipe-massa,19,mercedes,2,4,15-japan,1,18:56.594,pirelli,2014
ferrari,fernando-alonso,14,ferrari,2,5,15-japan,1,18:57.051,pirelli,2014
red-bull,daniel-ricciardo,3,renault,2,6,15-japan,1,18:55.520,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,2,7,15-japan,1,18:55.891,pirelli,2014
mclaren,jenson-button,22,mercedes,2,8,15-japan,1,18:56.054,pirelli,2014
red-bull,sebastian-vettel,1,renault,2,9,15-japan,1,18:54.978,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,2,10,15-japan,1,18:55.276,pirelli,2014
force-india,sergio-perez,11,mercedes,2,11,15-japan,1,18:55.712,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,2,12,15-japan,1,18:54.529,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,2,13,15-japan,1,18:56.562,pirelli,2014
sauber,adrian-sutil,99,ferrari,2,14,15-japan,1,18:55.797,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,2,15,15-japan,1,18:54.553,pirelli,2014
lotus-f1,romain-grosjean,8,renault,2,16,15-japan,1,18:53.680,pirelli,2014
marussia,jules-bianchi,17,ferrari,2,17,15-japan,1,18:53.708,pirelli,2014
caterham,kamui-kobayashi,10,renault,2,18,15-japan,1,18:53.381,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,2,19,15-japan,1,18:56.557,pirelli,2014
marussia,max-chilton,4,ferrari,2,20,15-japan,1,18:55.937,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,2,21,15-japan,1,18:47.145,pirelli,2014
caterham,marcus-ericsson,9,renault,2,22,15-japan,1,18:33.851,pirelli,2014
mclaren,jenson-button,22,mercedes,9,23,15-japan,2,24.532,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,9,24,15-japan,2,25.460,pirelli,2014
williams,valtteri-bottas,77,mercedes,11,25,15-japan,2,24.465,pirelli,2014
red-bull,daniel-ricciardo,3,renault,11,26,15-japan,2,24.184,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,11,27,15-japan,2,24.550,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,11,28,15-japan,2,25.191,pirelli,2014
force-india,sergio-perez,11,mercedes,11,29,15-japan,2,24.971,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,11,30,15-japan,2,24.567,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,11,31,15-japan,2,24.873,pirelli,2014
lotus-f1,romain-grosjean,8,renault,11,32,15-japan,2,24.011,pirelli,2014
caterham,kamui-kobayashi,10,renault,11,33,15-japan,2,28.656,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,11,34,15-japan,2,25.451,pirelli,2014
caterham,marcus-ericsson,9,renault,11,35,15-japan,2,31.187,pirelli,2014
marussia,max-chilton,4,ferrari,11,36,15-japan,2,25.879,pirelli,2014
williams,felipe-massa,19,mercedes,12,37,15-japan,2,24.374,pirelli,2014
red-bull,sebastian-vettel,1,renault,12,38,15-japan,2,23.764,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,12,39,15-japan,2,24.696,pirelli,2014
sauber,adrian-sutil,99,ferrari,12,40,15-japan,2,25.136,pirelli,2014
mercedes,nico-rosberg,6,mercedes,13,41,15-japan,2,23.696,pirelli,2014
marussia,jules-bianchi,17,ferrari,13,42,15-japan,2,25.116,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,14,43,15-japan,2,23.891,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,15,44,15-japan,3,33.215,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,19,45,15-japan,3,24.353,pirelli,2014
lotus-f1,romain-grosjean,8,renault,21,46,15-japan,3,23.656,pirelli,2014
sauber,adrian-sutil,99,ferrari,22,47,15-japan,3,24.407,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,22,48,15-japan,3,24.184,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,23,49,15-japan,3,32.466,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,23,50,15-japan,3,24.222,pirelli,2014
marussia,max-chilton,4,ferrari,23,51,15-japan,3,25.278,pirelli,2014
marussia,jules-bianchi,17,ferrari,24,52,15-japan,3,24.910,pirelli,2014
force-india,sergio-perez,11,mercedes,25,53,15-japan,3,24.622,pirelli,2014
caterham,marcus-ericsson,9,renault,25,54,15-japan,3,25.977,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,26,55,15-japan,3,23.873,pirelli,2014
