driverId,points,position,race,year
alexander-albon,4,18,15-netherlands,2024
guanyu-zhou,0,19,15-netherlands,2024
logan-sargeant,0,20,15-netherlands,2024
valtteri-bottas,0,21,15-netherlands,2024
max-verstappen,303,1,16-italy,2024
lando-norris,241,2,16-italy,2024
charles-leclerc,217,3,16-italy,2024
oscar-piastri,197,4,16-italy,2024
carlos-sainz-jr,184,5,16-italy,2024
lewis-hamilton,164,6,16-italy,2024
sergio-perez,143,7,16-italy,2024
george-russell,128,8,16-italy,2024
fernando-alonso,50,9,16-italy,2024
lance-stroll,24,10,16-italy,2024
nico-hulkenberg,22,11,16-italy,2024
yuki-tsunoda,22,12,16-italy,2024
daniel-ricciardo,12,13,16-italy,2024
pierre-gasly,8,14,16-italy,2024
oliver-bearman,6,15,16-italy,2024
kevin-magnussen,6,16,16-italy,2024
alexander-albon,6,17,16-italy,2024
esteban-ocon,5,18,16-italy,2024
guanyu-zhou,0,19,16-italy,2024
logan-sargeant,0,20,16-italy,2024
franco-colapinto,0,21,16-italy,2024
valtteri-bottas,0,22,16-italy,2024
max-verstappen,313,1,17-azerbaijan,2024
lando-norris,254,2,17-azerbaijan,2024
charles-leclerc,235,3,17-azerbaijan,2024
oscar-piastri,222,4,17-azerbaijan,2024
carlos-sainz-jr,184,5,17-azerbaijan,2024
lewis-hamilton,166,6,17-azerbaijan,2024
george-russell,143,7,17-azerbaijan,2024
sergio-perez,143,8,17-azerbaijan,2024
fernando-alonso,58,9,17-azerbaijan,2024
lance-stroll,24,10,17-azerbaijan,2024
nico-hulkenberg,22,11,17-azerbaijan,2024
yuki-tsunoda,22,12,17-azerbaijan,2024
alexander-albon,12,13,17-azerbaijan,2024
daniel-ricciardo,12,14,17-azerbaijan,2024
pierre-gasly,8,15,17-azerbaijan,2024
oliver-bearman,7,16,17-azerbaijan,2024
kevin-magnussen,6,17,17-azerbaijan,2024
esteban-ocon,5,18,17-azerbaijan,2024
franco-colapinto,4,19,17-azerbaijan,2024
guanyu-zhou,0,20,17-azerbaijan,2024
logan-sargeant,0,21,17-azerbaijan,2024
valtteri-bottas,0,22,17-azerbaijan,2024
max-verstappen,331,1,18-singapore,2024
lando-norris,279,2,18-singapore,2024
charles-leclerc,245,3,18-singapore,2024
oscar-piastri,237,4,18-singapore,2024
carlos-sainz-jr,190,5,18-singapore,2024
lewis-hamilton,174,6,18-singapore,2024
george-russell,155,7,18-singapore,2024
sergio-perez,144,8,18-singapore,2024
fernando-alonso,62,9,18-singapore,2024
nico-hulkenberg,24,10,18-singapore,2024
lance-stroll,24,11,18-singapore,2024
yuki-tsunoda,22,12,18-singapore,2024
alexander-albon,12,13,18-singapore,2024
daniel-ricciardo,12,14,18-singapore,2024
pierre-gasly,8,15,18-singapore,2024
oliver-bearman,7,16,18-singapore,2024
kevin-magnussen,6,17,18-singapore,2024
esteban-ocon,5,18,18-singapore,2024
franco-colapinto,4,19,18-singapore,2024
guanyu-zhou,0,20,18-singapore,2024
logan-sargeant,0,21,18-singapore,2024
valtteri-bottas,0,22,18-singapore,2024
max-verstappen,354,1,19-united-states,2024
lando-norris,297,2,19-united-states,2024
charles-leclerc,275,3,19-united-states,2024
oscar-piastri,247,4,19-united-states,2024
carlos-sainz-jr,215,5,19-united-states,2024
lewis-hamilton,177,6,19-united-states,2024
george-russell,167,7,19-united-states,2024
sergio-perez,150,8,19-united-states,2024
fernando-alonso,62,9,19-united-states,2024
nico-hulkenberg,29,10,19-united-states,2024
lance-stroll,24,11,19-united-states,2024
yuki-tsunoda,22,12,19-united-states,2024
alexander-albon,12,13,19-united-states,2024
daniel-ricciardo,12,14,19-united-states,2024
kevin-magnussen,8,15,19-united-states,2024
pierre-gasly,8,16,19-united-states,2024
oliver-bearman,7,17,19-united-states,2024
franco-colapinto,5,18,19-united-states,2024
esteban-ocon,5,19,19-united-states,2024
liam-lawson,2,20,19-united-states,2024
guanyu-zhou,0,21,19-united-states,2024
logan-sargeant,0,22,19-united-states,2024
valtteri-bottas,0,23,19-united-states,2024
max-verstappen,362,1,20-mexico,2024
lando-norris,315,2,20-mexico,2024
charles-leclerc,291,3,20-mexico,2024
oscar-piastri,251,4,20-mexico,2024
carlos-sainz-jr,240,5,20-mexico,2024
lewis-hamilton,189,6,20-mexico,2024
george-russell,177,7,20-mexico,2024
sergio-perez,150,8,20-mexico,2024
fernando-alonso,62,9,20-mexico,2024
nico-hulkenberg,31,10,20-mexico,2024
lance-stroll,24,11,20-mexico,2024
yuki-tsunoda,22,12,20-mexico,2024
kevin-magnussen,14,13,20-mexico,2024
alexander-albon,12,14,20-mexico,2024
daniel-ricciardo,12,15,20-mexico,2024
pierre-gasly,9,16,20-mexico,2024
oliver-bearman,7,17,20-mexico,2024
franco-colapinto,5,18,20-mexico,2024
esteban-ocon,5,19,20-mexico,2024
liam-lawson,2,20,20-mexico,2024
guanyu-zhou,0,21,20-mexico,2024
logan-sargeant,0,22,20-mexico,2024
valtteri-bottas,0,23,20-mexico,2024
max-verstappen,393,1,21-sao-paulo,2024
lando-norris,331,2,21-sao-paulo,2024
charles-leclerc,307,3,21-sao-paulo,2024
oscar-piastri,262,4,21-sao-paulo,2024
carlos-sainz-jr,244,5,21-sao-paulo,2024
george-russell,192,6,21-sao-paulo,2024
lewis-hamilton,190,7,21-sao-paulo,2024
sergio-perez,151,8,21-sao-paulo,2024
fernando-alonso,62,9,21-sao-paulo,2024
nico-hulkenberg,31,10,21-sao-paulo,2024
yuki-tsunoda,28,11,21-sao-paulo,2024
pierre-gasly,26,12,21-sao-paulo,2024
lance-stroll,24,13,21-sao-paulo,2024
esteban-ocon,23,14,21-sao-paulo,2024
kevin-magnussen,14,15,21-sao-paulo,2024
alexander-albon,12,16,21-sao-paulo,2024
daniel-ricciardo,12,17,21-sao-paulo,2024
oliver-bearman,7,18,21-sao-paulo,2024
franco-colapinto,5,19,21-sao-paulo,2024
liam-lawson,4,20,21-sao-paulo,2024
guanyu-zhou,0,21,21-sao-paulo,2024
logan-sargeant,0,22,21-sao-paulo,2024
valtteri-bottas,0,23,21-sao-paulo,2024
max-verstappen,403,1,22-las-vegas,2024
lando-norris,340,2,22-las-vegas,2024
charles-leclerc,319,3,22-las-vegas,2024
oscar-piastri,268,4,22-las-vegas,2024
carlos-sainz-jr,259,5,22-las-vegas,2024
george-russell,217,6,22-las-vegas,2024
lewis-hamilton,208,7,22-las-vegas,2024
sergio-perez,152,8,22-las-vegas,2024
fernando-alonso,62,9,22-las-vegas,2024
nico-hulkenberg,35,10,22-las-vegas,2024
yuki-tsunoda,30,11,22-las-vegas,2024
pierre-gasly,26,12,22-las-vegas,2024
lance-stroll,24,13,22-las-vegas,2024
esteban-ocon,23,14,22-las-vegas,2024
kevin-magnussen,14,15,22-las-vegas,2024
alexander-albon,12,16,22-las-vegas,2024
daniel-ricciardo,12,17,22-las-vegas,2024
oliver-bearman,7,18,22-las-vegas,2024
franco-colapinto,5,19,22-las-vegas,2024
liam-lawson,4,20,22-las-vegas,2024
guanyu-zhou,0,21,22-las-vegas,2024
logan-sargeant,0,22,22-las-vegas,2024
valtteri-bottas,0,23,22-las-vegas,2024
max-verstappen,429,1,23-qatar,2024
lando-norris,349,2,23-qatar,2024
charles-leclerc,341,3,23-qatar,2024
oscar-piastri,291,4,23-qatar,2024
carlos-sainz-jr,272,5,23-qatar,2024
george-russell,235,6,23-qatar,2024
lewis-hamilton,211,7,23-qatar,2024
sergio-perez,152,8,23-qatar,2024
fernando-alonso,68,9,23-qatar,2024
nico-hulkenberg,37,10,23-qatar,2024
pierre-gasly,36,11,23-qatar,2024
yuki-tsunoda,30,12,23-qatar,2024
lance-stroll,24,13,23-qatar,2024
esteban-ocon,23,14,23-qatar,2024
kevin-magnussen,16,15,23-qatar,2024
alexander-albon,12,16,23-qatar,2024
daniel-ricciardo,12,17,23-qatar,2024
oliver-bearman,7,18,23-qatar,2024
franco-colapinto,5,19,23-qatar,2024
guanyu-zhou,4,20,23-qatar,2024
liam-lawson,4,21,23-qatar,2024
valtteri-bottas,0,22,23-qatar,2024
logan-sargeant,0,23,23-qatar,2024
max-verstappen,437,1,24-abu-dhabi,2024
lando-norris,374,2,24-abu-dhabi,2024
charles-leclerc,356,3,24-abu-dhabi,2024
oscar-piastri,292,4,24-abu-dhabi,2024
carlos-sainz-jr,290,5,24-abu-dhabi,2024
george-russell,245,6,24-abu-dhabi,2024
lewis-hamilton,223,7,24-abu-dhabi,2024
sergio-perez,152,8,24-abu-dhabi,2024
fernando-alonso,70,9,24-abu-dhabi,2024
pierre-gasly,42,10,24-abu-dhabi,2024
nico-hulkenberg,41,11,24-abu-dhabi,2024
yuki-tsunoda,30,12,24-abu-dhabi,2024
lance-stroll,24,13,24-abu-dhabi,2024
esteban-ocon,23,14,24-abu-dhabi,2024
kevin-magnussen,16,15,24-abu-dhabi,2024
alexander-albon,12,16,24-abu-dhabi,2024
daniel-ricciardo,12,17,24-abu-dhabi,2024
oliver-bearman,7,18,24-abu-dhabi,2024
franco-colapinto,5,19,24-abu-dhabi,2024
guanyu-zhou,4,20,24-abu-dhabi,2024
liam-lawson,4,21,24-abu-dhabi,2024
valtteri-bottas,0,22,24-abu-dhabi,2024
logan-sargeant,0,23,24-abu-dhabi,2024
jack-doohan,0,24,24-abu-dhabi,2024
