driverId,points,position,race,year
daniel-ricciardo,95,8,15-russia,2021
pierre-gasly,66,9,15-russia,2021
fernando-alonso,58,10,15-russia,2021
esteban-ocon,45,11,15-russia,2021
sebastian-vettel,35,12,15-russia,2021
lance-stroll,24,13,15-russia,2021
yuki-tsunoda,18,14,15-russia,2021
george-russell,16,15,15-russia,2021
nicholas-latifi,7,16,15-russia,2021
kimi-raikkonen,6,17,15-russia,2021
antonio-giovinazzi,1,18,15-russia,2021
mick-schumacher,0,19,15-russia,2021
robert-kubica,0,20,15-russia,2021
nikita-mazepin,0,21,15-russia,2021
max-verstappen,262.5,1,16-turkey,2021
lewis-hamilton,256.5,2,16-turkey,2021
valtteri-bottas,177,3,16-turkey,2021
lando-norris,145,4,16-turkey,2021
sergio-perez,135,5,16-turkey,2021
carlos-sainz-jr,116.5,6,16-turkey,2021
charles-leclerc,116,7,16-turkey,2021
daniel-ricciardo,95,8,16-turkey,2021
pierre-gasly,74,9,16-turkey,2021
fernando-alonso,58,10,16-turkey,2021
esteban-ocon,46,11,16-turkey,2021
sebastian-vettel,35,12,16-turkey,2021
lance-stroll,26,13,16-turkey,2021
yuki-tsunoda,18,14,16-turkey,2021
george-russell,16,15,16-turkey,2021
nicholas-latifi,7,16,16-turkey,2021
kimi-raikkonen,6,17,16-turkey,2021
antonio-giovinazzi,1,18,16-turkey,2021
mick-schumacher,0,19,16-turkey,2021
robert-kubica,0,20,16-turkey,2021
nikita-mazepin,0,21,16-turkey,2021
max-verstappen,287.5,1,17-united-states,2021
lewis-hamilton,275.5,2,17-united-states,2021
valtteri-bottas,185,3,17-united-states,2021
sergio-perez,150,4,17-united-states,2021
lando-norris,149,5,17-united-states,2021
charles-leclerc,128,6,17-united-states,2021
carlos-sainz-jr,122.5,7,17-united-states,2021
daniel-ricciardo,105,8,17-united-states,2021
pierre-gasly,74,9,17-united-states,2021
fernando-alonso,58,10,17-united-states,2021
esteban-ocon,46,11,17-united-states,2021
sebastian-vettel,36,12,17-united-states,2021
lance-stroll,26,13,17-united-states,2021
yuki-tsunoda,20,14,17-united-states,2021
george-russell,16,15,17-united-states,2021
nicholas-latifi,7,16,17-united-states,2021
kimi-raikkonen,6,17,17-united-states,2021
antonio-giovinazzi,1,18,17-united-states,2021
mick-schumacher,0,19,17-united-states,2021
robert-kubica,0,20,17-united-states,2021
nikita-mazepin,0,21,17-united-states,2021
max-verstappen,312.5,1,18-mexico,2021
lewis-hamilton,293.5,2,18-mexico,2021
valtteri-bottas,185,3,18-mexico,2021
sergio-perez,165,4,18-mexico,2021
lando-norris,150,5,18-mexico,2021
charles-leclerc,138,6,18-mexico,2021
carlos-sainz-jr,130.5,7,18-mexico,2021
daniel-ricciardo,105,8,18-mexico,2021
pierre-gasly,86,9,18-mexico,2021
fernando-alonso,60,10,18-mexico,2021
esteban-ocon,46,11,18-mexico,2021
sebastian-vettel,42,12,18-mexico,2021
lance-stroll,26,13,18-mexico,2021
yuki-tsunoda,20,14,18-mexico,2021
george-russell,16,15,18-mexico,2021
kimi-raikkonen,10,16,18-mexico,2021
nicholas-latifi,7,17,18-mexico,2021
antonio-giovinazzi,1,18,18-mexico,2021
mick-schumacher,0,19,18-mexico,2021
robert-kubica,0,20,18-mexico,2021
nikita-mazepin,0,21,18-mexico,2021
max-verstappen,332.5,1,19-sao-paulo,2021
lewis-hamilton,318.5,2,19-sao-paulo,2021
valtteri-bottas,203,3,19-sao-paulo,2021
sergio-perez,178,4,19-sao-paulo,2021
lando-norris,151,5,19-sao-paulo,2021
charles-leclerc,148,6,19-sao-paulo,2021
carlos-sainz-jr,139.5,7,19-sao-paulo,2021
daniel-ricciardo,105,8,19-sao-paulo,2021
pierre-gasly,92,9,19-sao-paulo,2021
fernando-alonso,62,10,19-sao-paulo,2021
esteban-ocon,50,11,19-sao-paulo,2021
sebastian-vettel,42,12,19-sao-paulo,2021
lance-stroll,26,13,19-sao-paulo,2021
yuki-tsunoda,20,14,19-sao-paulo,2021
george-russell,16,15,19-sao-paulo,2021
kimi-raikkonen,10,16,19-sao-paulo,2021
nicholas-latifi,7,17,19-sao-paulo,2021
antonio-giovinazzi,1,18,19-sao-paulo,2021
mick-schumacher,0,19,19-sao-paulo,2021
robert-kubica,0,20,19-sao-paulo,2021
nikita-mazepin,0,21,19-sao-paulo,2021
max-verstappen,351.5,1,20-qatar,2021
lewis-hamilton,343.5,2,20-qatar,2021
valtteri-bottas,203,3,20-qatar,2021
sergio-perez,190,4,20-qatar,2021
lando-norris,153,5,20-qatar,2021
charles-leclerc,152,6,20-qatar,2021
carlos-sainz-jr,145.5,7,20-qatar,2021
daniel-ricciardo,105,8,20-qatar,2021
pierre-gasly,92,9,20-qatar,2021
fernando-alonso,77,10,20-qatar,2021
esteban-ocon,60,11,20-qatar,2021
sebastian-vettel,43,12,20-qatar,2021
lance-stroll,34,13,20-qatar,2021
yuki-tsunoda,20,14,20-qatar,2021
george-russell,16,15,20-qatar,2021
kimi-raikkonen,10,16,20-qatar,2021
nicholas-latifi,7,17,20-qatar,2021
antonio-giovinazzi,1,18,20-qatar,2021
mick-schumacher,0,19,20-qatar,2021
robert-kubica,0,20,20-qatar,2021
nikita-mazepin,0,21,20-qatar,2021
max-verstappen,369.5,1,21-saudi-arabia,2021
lewis-hamilton,369.5,2,21-saudi-arabia,2021
valtteri-bottas,218,3,21-saudi-arabia,2021
sergio-perez,190,4,21-saudi-arabia,2021
charles-leclerc,158,5,21-saudi-arabia,2021
lando-norris,154,6,21-saudi-arabia,2021
carlos-sainz-jr,149.5,7,21-saudi-arabia,2021
daniel-ricciardo,115,8,21-saudi-arabia,2021
pierre-gasly,100,9,21-saudi-arabia,2021
fernando-alonso,77,10,21-saudi-arabia,2021
esteban-ocon,72,11,21-saudi-arabia,2021
sebastian-vettel,43,12,21-saudi-arabia,2021
lance-stroll,34,13,21-saudi-arabia,2021
yuki-tsunoda,20,14,21-saudi-arabia,2021
george-russell,16,15,21-saudi-arabia,2021
kimi-raikkonen,10,16,21-saudi-arabia,2021
nicholas-latifi,7,17,21-saudi-arabia,2021
antonio-giovinazzi,3,18,21-saudi-arabia,2021
mick-schumacher,0,19,21-saudi-arabia,2021
robert-kubica,0,20,21-saudi-arabia,2021
nikita-mazepin,0,21,21-saudi-arabia,2021
max-verstappen,395.5,1,22-abu-dhabi,2021
lewis-hamilton,387.5,2,22-abu-dhabi,2021
valtteri-bottas,226,3,22-abu-dhabi,2021
sergio-perez,190,4,22-abu-dhabi,2021
carlos-sainz-jr,164.5,5,22-abu-dhabi,2021
lando-norris,160,6,22-abu-dhabi,2021
charles-leclerc,159,7,22-abu-dhabi,2021
daniel-ricciardo,115,8,22-abu-dhabi,2021
pierre-gasly,110,9,22-abu-dhabi,2021
fernando-alonso,81,10,22-abu-dhabi,2021
esteban-ocon,74,11,22-abu-dhabi,2021
sebastian-vettel,43,12,22-abu-dhabi,2021
lance-stroll,34,13,22-abu-dhabi,2021
yuki-tsunoda,32,14,22-abu-dhabi,2021
george-russell,16,15,22-abu-dhabi,2021
kimi-raikkonen,10,16,22-abu-dhabi,2021
nicholas-latifi,7,17,22-abu-dhabi,2021
antonio-giovinazzi,3,18,22-abu-dhabi,2021
mick-schumacher,0,19,22-abu-dhabi,2021
robert-kubica,0,20,22-abu-dhabi,2021
nikita-mazepin,0,21,22-abu-dhabi,2021
