constructorId,driverId,driverNumber,engineManufacturerId,gap,interval,laps,position,q1,q2,q3,race,tyreManufacturerId,year
toro-rosso,pierre-gasly,10,honda,+2.333,+0.070,15,7,1:30.137,1:29.810,1:30.093,17-japan,pirelli,2018
force-india,esteban-ocon,31,mercedes,+2.366,+0.033,13,8,1:29.899,1:29.538,1:30.126,17-japan,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,+4.432,+2.066,13,9,1:29.049,1:28.279,1:32.192,17-japan,pirelli,2018
force-india,sergio-perez,11,mercedes,+9.469,+5.037,16,10,1:30.247,1:29.567,1:37.229,17-japan,pirelli,2018
sauber,charles-leclerc,16,ferrari,,,12,11,1:29.706,1:29.864,,17-japan,pirelli,2018
haas,kevin-magnussen,20,ferrari,,,13,12,1:30.219,1:30.226,,17-japan,pirelli,2018
renault,carlos-sainz-jr,55,renault,,,12,13,1:30.236,1:30.490,,17-japan,pirelli,2018
williams,lance-stroll,18,mercedes,,,10,14,1:30.317,1:30.714,,17-japan,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,,,4,15,1:29.806,,,17-japan,pirelli,2018
renault,nico-hulkenberg,27,renault,,,7,16,1:30.361,,,17-japan,pirelli,2018
williams,sergey-sirotkin,35,mercedes,,,8,17,1:30.372,,,17-japan,pirelli,2018
mclaren,fernando-alonso,14,renault,,,6,18,1:30.573,,,17-japan,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,,,10,19,1:31.041,,,17-japan,pirelli,2018
sauber,marcus-ericsson,9,ferrari,,,4,20,1:31.213,,,17-japan,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,,,20,1,1:34.130,1:33.480,1:32.237,18-united-states,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,+0.061,+0.061,18,2,1:34.569,1:33.079,1:32.298,18-united-states,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,+0.070,+0.009,15,3,1:34.703,1:32.884,1:32.307,18-united-states,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,+0.379,+0.309,17,4,1:34.518,1:33.702,1:32.616,18-united-states,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,+1.257,+0.878,14,5,1:34.755,1:34.185,1:33.494,18-united-states,pirelli,2018
force-india,esteban-ocon,31,mercedes,+1.908,+0.651,18,6,1:34.876,1:34.522,1:34.145,18-united-states,pirelli,2018
renault,nico-hulkenberg,27,renault,+1.978,+0.070,18,7,1:34.932,1:34.564,1:34.215,18-united-states,pirelli,2018
haas,romain-grosjean,8,ferrari,+2.013,+0.035,17,8,1:34.892,1:34.419,1:34.250,18-united-states,pirelli,2018
sauber,charles-leclerc,16,ferrari,+2.183,+0.170,17,9,1:35.069,1:34.255,1:34.420,18-united-states,pirelli,2018
force-india,sergio-perez,11,mercedes,+2.357,+0.174,17,10,1:35.193,1:34.525,1:34.594,18-united-states,pirelli,2018
renault,carlos-sainz-jr,55,renault,,,12,11,1:34.891,1:34.566,,18-united-states,pirelli,2018
haas,kevin-magnussen,20,ferrari,,,12,12,1:34.972,1:34.732,,18-united-states,pirelli,2018
toro-rosso,pierre-gasly,10,honda,,,13,13,1:34.850,,,18-united-states,pirelli,2018
toro-rosso,brendon-hartley,28,honda,,,13,14,1:35.206,,,18-united-states,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,,,4,15,1:34.766,,,18-united-states,pirelli,2018
mclaren,fernando-alonso,14,renault,,,6,16,1:35.294,,,18-united-states,pirelli,2018
williams,sergey-sirotkin,35,mercedes,,,6,17,1:35.362,,,18-united-states,pirelli,2018
williams,lance-stroll,18,mercedes,,,8,18,1:35.480,,,18-united-states,pirelli,2018
sauber,marcus-ericsson,9,ferrari,,,8,19,1:35.536,,,18-united-states,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,,,6,20,1:35.735,,,18-united-states,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,,,16,1,1:15.866,1:15.845,1:14.759,19-mexico,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,+0.026,+0.026,16,2,1:15.756,1:15.640,1:14.785,19-mexico,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,+0.135,+0.109,21,3,1:15.673,1:15.644,1:14.894,19-mexico,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,+0.211,+0.076,16,4,1:16.089,1:15.715,1:14.970,19-mexico,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,+0.401,+0.190,22,5,1:15.580,1:15.923,1:15.160,19-mexico,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,+0.571,+0.170,20,6,1:16.446,1:15.996,1:15.330,19-mexico,pirelli,2018
renault,nico-hulkenberg,27,renault,+1.068,+0.497,18,7,1:16.498,1:16.126,1:15.827,19-mexico,pirelli,2018
renault,carlos-sainz-jr,55,renault,+1.325,+0.257,18,8,1:16.813,1:16.188,1:16.084,19-mexico,pirelli,2018
sauber,charles-leclerc,16,ferrari,+1.430,+0.105,20,9,1:16.862,1:16.320,1:16.189,19-mexico,pirelli,2018
sauber,marcus-ericsson,9,ferrari,+1.754,+0.324,20,10,1:16.701,1:16.633,1:16.513,19-mexico,pirelli,2018
force-india,esteban-ocon,31,mercedes,,,16,11,1:16.252,1:16.844,,19-mexico,pirelli,2018
mclaren,fernando-alonso,14,renault,,,12,12,1:16.857,1:16.871,,19-mexico,pirelli,2018
force-india,sergio-perez,11,mercedes,,,16,13,1:16.242,1:17.167,,19-mexico,pirelli,2018
toro-rosso,brendon-hartley,28,honda,,,12,14,1:16.682,1:17.184,,19-mexico,pirelli,2018
toro-rosso,pierre-gasly,10,honda,,,11,15,1:16.828,,,19-mexico,pirelli,2018
haas,romain-grosjean,8,ferrari,,,9,16,1:16.911,,,19-mexico,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,,,6,17,1:16.966,,,19-mexico,pirelli,2018
haas,kevin-magnussen,20,ferrari,,,9,18,1:17.599,,,19-mexico,pirelli,2018
williams,lance-stroll,18,mercedes,,,5,19,1:17.689,,,19-mexico,pirelli,2018
williams,sergey-sirotkin,35,mercedes,,,6,20,1:17.886,,,19-mexico,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,,,17,1,1:08.464,1:07.795,1:07.281,20-brazil,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,+0.093,+0.093,17,2,1:08.452,1:07.776,1:07.374,20-brazil,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,+0.160,+0.067,17,3,1:08.492,1:07.727,1:07.441,20-brazil,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,+0.175,+0.015,17,4,1:08.452,1:08.028,1:07.456,20-brazil,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,+0.497,+0.322,16,5,1:08.205,1:08.017,1:07.778,20-brazil,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,+0.499,+0.002,16,6,1:08.544,1:08.055,1:07.780,20-brazil,pirelli,2018
sauber,marcus-ericsson,9,ferrari,+1.015,+0.516,19,7,1:08.754,1:08.579,1:08.296,20-brazil,pirelli,2018
sauber,charles-leclerc,16,ferrari,+1.211,+0.196,23,8,1:08.667,1:08.335,1:08.492,20-brazil,pirelli,2018
haas,romain-grosjean,8,ferrari,+1.236,+0.025,17,9,1:08.735,1:08.239,1:08.517,20-brazil,pirelli,2018
toro-rosso,pierre-gasly,10,honda,+1.748,+0.512,24,10,1:09.046,1:08.616,1:09.029,20-brazil,pirelli,2018
haas,kevin-magnussen,20,ferrari,,,12,11,1:08.474,1:08.659,,20-brazil,pirelli,2018
force-india,sergio-perez,11,mercedes,,,15,12,1:09.217,1:08.741,,20-brazil,pirelli,2018
force-india,esteban-ocon,31,mercedes,,,18,13,1:09.264,1:08.770,,20-brazil,pirelli,2018
renault,nico-hulkenberg,27,renault,,,15,14,1:09.009,1:08.834,,20-brazil,pirelli,2018
williams,sergey-sirotkin,35,mercedes,,,11,15,1:09.259,1:10.381,,20-brazil,pirelli,2018
renault,carlos-sainz-jr,55,renault,,,9,16,1:09.269,,,20-brazil,pirelli,2018
toro-rosso,brendon-hartley,28,honda,,,10,17,1:09.280,,,20-brazil,pirelli,2018
mclaren,fernando-alonso,14,renault,,,9,18,1:09.402,,,20-brazil,pirelli,2018
williams,lance-stroll,18,mercedes,,,9,19,1:09.441,,,20-brazil,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,,,9,20,1:09.601,,,20-brazil,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,,,19,1,1:36.828,1:35.693,1:34.794,21-abu-dhabi,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,+0.162,+0.162,19,2,1:36.789,1:36.392,1:34.956,21-abu-dhabi,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,+0.331,+0.169,18,3,1:36.775,1:36.345,1:35.125,21-abu-dhabi,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,+0.571,+0.240,18,4,1:37.010,1:36.735,1:35.365,21-abu-dhabi,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,+0.607,+0.036,16,5,1:37.117,1:36.964,1:35.401,21-abu-dhabi,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,+0.795,+0.188,14,6,1:37.195,1:36.144,1:35.589,21-abu-dhabi,pirelli,2018
haas,romain-grosjean,8,ferrari,+1.398,+0.603,15,7,1:37.575,1:36.732,1:36.192,21-abu-dhabi,pirelli,2018
sauber,charles-leclerc,16,ferrari,+1.443,+0.045,20,8,1:37.124,1:36.580,1:36.237,21-abu-dhabi,pirelli,2018
force-india,esteban-ocon,31,mercedes,+1.746,+0.303,18,9,1:36.936,1:36.814,1:36.540,21-abu-dhabi,pirelli,2018
renault,nico-hulkenberg,27,renault,+1.748,+0.002,15,10,1:37.569,1:36.630,1:36.542,21-abu-dhabi,pirelli,2018
renault,carlos-sainz-jr,55,renault,,,9,11,1:37.757,1:36.982,,21-abu-dhabi,pirelli,2018
sauber,marcus-ericsson,9,ferrari,,,14,12,1:37.619,1:37.132,,21-abu-dhabi,pirelli,2018
haas,kevin-magnussen,20,ferrari,,,12,13,1:37.934,1:37.309,,21-abu-dhabi,pirelli,2018
force-india,sergio-perez,11,mercedes,,,12,14,1:37.255,1:37.541,,21-abu-dhabi,pirelli,2018
mclaren,fernando-alonso,14,renault,,,15,15,1:37.890,1:37.743,,21-abu-dhabi,pirelli,2018
toro-rosso,brendon-hartley,28,honda,,,9,16,1:37.994,,,21-abu-dhabi,pirelli,2018
toro-rosso,pierre-gasly,10,honda,,,9,17,1:38.166,,,21-abu-dhabi,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,,,9,18,1:38.577,,,21-abu-dhabi,pirelli,2018
williams,sergey-sirotkin,35,mercedes,,,6,19,1:38.635,,,21-abu-dhabi,pirelli,2018
williams,lance-stroll,18,mercedes,,,6,20,1:38.682,,,21-abu-dhabi,pirelli,2018
