driverId,points,position,race,year
max-verstappen,339,1,13-netherlands,2023
sergio-perez,201,2,13-netherlands,2023
fernando-alonso,168,3,13-netherlands,2023
lewis-hamilton,156,4,13-netherlands,2023
carlos-sainz-jr,102,5,13-netherlands,2023
charles-leclerc,99,6,13-netherlands,2023
george-russell,99,7,13-netherlands,2023
lando-norris,75,8,13-netherlands,2023
lance-stroll,47,9,13-netherlands,2023
pierre-gasly,37,10,13-netherlands,2023
esteban-ocon,36,11,13-netherlands,2023
oscar-piastri,36,12,13-netherlands,2023
alexander-albon,15,13,13-netherlands,2023
nico-hulkenberg,9,14,13-netherlands,2023
valtteri-bottas,5,15,13-netherlands,2023
guanyu-zhou,4,16,13-netherlands,2023
yuki-tsunoda,3,17,13-netherlands,2023
kevin-magnussen,2,18,13-netherlands,2023
logan-sargeant,0,19,13-netherlands,2023
nyck-de-vries,0,20,13-netherlands,2023
daniel-ricciardo,0,21,13-netherlands,2023
liam-lawson,0,22,13-netherlands,2023
max-verstappen,364,1,14-italy,2023
sergio-perez,219,2,14-italy,2023
fernando-alonso,170,3,14-italy,2023
lewis-hamilton,164,4,14-italy,2023
carlos-sainz-jr,117,5,14-italy,2023
charles-leclerc,111,6,14-italy,2023
george-russell,109,7,14-italy,2023
lando-norris,79,8,14-italy,2023
lance-stroll,47,9,14-italy,2023
pierre-gasly,37,10,14-italy,2023
esteban-ocon,36,11,14-italy,2023
oscar-piastri,36,12,14-italy,2023
alexander-albon,21,13,14-italy,2023
nico-hulkenberg,9,14,14-italy,2023
valtteri-bottas,6,15,14-italy,2023
guanyu-zhou,4,16,14-italy,2023
yuki-tsunoda,3,17,14-italy,2023
kevin-magnussen,2,18,14-italy,2023
logan-sargeant,0,19,14-italy,2023
liam-lawson,0,20,14-italy,2023
nyck-de-vries,0,21,14-italy,2023
daniel-ricciardo,0,22,14-italy,2023
max-verstappen,374,1,15-singapore,2023
sergio-perez,223,2,15-singapore,2023
lewis-hamilton,180,3,15-singapore,2023
fernando-alonso,170,4,15-singapore,2023
carlos-sainz-jr,142,5,15-singapore,2023
charles-leclerc,123,6,15-singapore,2023
george-russell,109,7,15-singapore,2023
lando-norris,97,8,15-singapore,2023
lance-stroll,47,9,15-singapore,2023
pierre-gasly,45,10,15-singapore,2023
oscar-piastri,42,11,15-singapore,2023
esteban-ocon,36,12,15-singapore,2023
alexander-albon,21,13,15-singapore,2023
nico-hulkenberg,9,14,15-singapore,2023
valtteri-bottas,6,15,15-singapore,2023
guanyu-zhou,4,16,15-singapore,2023
yuki-tsunoda,3,17,15-singapore,2023
kevin-magnussen,3,18,15-singapore,2023
liam-lawson,2,19,15-singapore,2023
logan-sargeant,0,20,15-singapore,2023
nyck-de-vries,0,21,15-singapore,2023
daniel-ricciardo,0,22,15-singapore,2023
max-verstappen,400,1,16-japan,2023
sergio-perez,223,2,16-japan,2023
lewis-hamilton,190,3,16-japan,2023
fernando-alonso,174,4,16-japan,2023
carlos-sainz-jr,150,5,16-japan,2023
charles-leclerc,135,6,16-japan,2023
lando-norris,115,7,16-japan,2023
george-russell,115,8,16-japan,2023
oscar-piastri,57,9,16-japan,2023
lance-stroll,47,10,16-japan,2023
pierre-gasly,46,11,16-japan,2023
esteban-ocon,38,12,16-japan,2023
alexander-albon,21,13,16-japan,2023
nico-hulkenberg,9,14,16-japan,2023
valtteri-bottas,6,15,16-japan,2023
guanyu-zhou,4,16,16-japan,2023
yuki-tsunoda,3,17,16-japan,2023
kevin-magnussen,3,18,16-japan,2023
liam-lawson,2,19,16-japan,2023
logan-sargeant,0,20,16-japan,2023
nyck-de-vries,0,21,16-japan,2023
daniel-ricciardo,0,22,16-japan,2023
max-verstappen,433,1,17-qatar,2023
sergio-perez,224,2,17-qatar,2023
lewis-hamilton,194,3,17-qatar,2023
fernando-alonso,183,4,17-qatar,2023
carlos-sainz-jr,153,5,17-qatar,2023
charles-leclerc,145,6,17-qatar,2023
lando-norris,136,7,17-qatar,2023
george-russell,132,8,17-qatar,2023
oscar-piastri,83,9,17-qatar,2023
lance-stroll,47,10,17-qatar,2023
pierre-gasly,46,11,17-qatar,2023
esteban-ocon,44,12,17-qatar,2023
alexander-albon,23,13,17-qatar,2023
valtteri-bottas,10,14,17-qatar,2023
nico-hulkenberg,9,15,17-qatar,2023
guanyu-zhou,6,16,17-qatar,2023
yuki-tsunoda,3,17,17-qatar,2023
kevin-magnussen,3,18,17-qatar,2023
liam-lawson,2,19,17-qatar,2023
logan-sargeant,0,20,17-qatar,2023
nyck-de-vries,0,21,17-qatar,2023
daniel-ricciardo,0,22,17-qatar,2023
max-verstappen,466,1,18-united-states,2023
sergio-perez,240,2,18-united-states,2023
lewis-hamilton,201,3,18-united-states,2023
fernando-alonso,183,4,18-united-states,2023
carlos-sainz-jr,171,5,18-united-states,2023
lando-norris,159,6,18-united-states,2023
charles-leclerc,151,7,18-united-states,2023
george-russell,143,8,18-united-states,2023
oscar-piastri,83,9,18-united-states,2023
pierre-gasly,56,10,18-united-states,2023
lance-stroll,53,11,18-united-states,2023
esteban-ocon,44,12,18-united-states,2023
alexander-albon,25,13,18-united-states,2023
valtteri-bottas,10,14,18-united-states,2023
nico-hulkenberg,9,15,18-united-states,2023
yuki-tsunoda,8,16,18-united-states,2023
guanyu-zhou,6,17,18-united-states,2023
kevin-magnussen,3,18,18-united-states,2023
liam-lawson,2,19,18-united-states,2023
logan-sargeant,1,20,18-united-states,2023
nyck-de-vries,0,21,18-united-states,2023
daniel-ricciardo,0,22,18-united-states,2023
max-verstappen,491,1,19-mexico,2023
sergio-perez,240,2,19-mexico,2023
lewis-hamilton,220,3,19-mexico,2023
carlos-sainz-jr,183,4,19-mexico,2023
fernando-alonso,183,5,19-mexico,2023
lando-norris,169,6,19-mexico,2023
charles-leclerc,166,7,19-mexico,2023
george-russell,151,8,19-mexico,2023
oscar-piastri,87,9,19-mexico,2023
pierre-gasly,56,10,19-mexico,2023
lance-stroll,53,11,19-mexico,2023
esteban-ocon,45,12,19-mexico,2023
alexander-albon,27,13,19-mexico,2023
valtteri-bottas,10,14,19-mexico,2023
nico-hulkenberg,9,15,19-mexico,2023
yuki-tsunoda,8,16,19-mexico,2023
daniel-ricciardo,6,17,19-mexico,2023
guanyu-zhou,6,18,19-mexico,2023
kevin-magnussen,3,19,19-mexico,2023
liam-lawson,2,20,19-mexico,2023
logan-sargeant,1,21,19-mexico,2023
nyck-de-vries,0,22,19-mexico,2023
max-verstappen,524,1,20-sao-paulo,2023
sergio-perez,258,2,20-sao-paulo,2023
lewis-hamilton,226,3,20-sao-paulo,2023
fernando-alonso,198,4,20-sao-paulo,2023
lando-norris,195,5,20-sao-paulo,2023
carlos-sainz-jr,192,6,20-sao-paulo,2023
charles-leclerc,170,7,20-sao-paulo,2023
george-russell,156,8,20-sao-paulo,2023
oscar-piastri,87,9,20-sao-paulo,2023
lance-stroll,63,10,20-sao-paulo,2023
pierre-gasly,62,11,20-sao-paulo,2023
esteban-ocon,46,12,20-sao-paulo,2023
alexander-albon,27,13,20-sao-paulo,2023
yuki-tsunoda,13,14,20-sao-paulo,2023
valtteri-bottas,10,15,20-sao-paulo,2023
nico-hulkenberg,9,16,20-sao-paulo,2023
daniel-ricciardo,6,17,20-sao-paulo,2023
guanyu-zhou,6,18,20-sao-paulo,2023
kevin-magnussen,3,19,20-sao-paulo,2023
liam-lawson,2,20,20-sao-paulo,2023
logan-sargeant,1,21,20-sao-paulo,2023
nyck-de-vries,0,22,20-sao-paulo,2023
max-verstappen,549,1,21-las-vegas,2023
sergio-perez,273,2,21-las-vegas,2023
lewis-hamilton,232,3,21-las-vegas,2023
carlos-sainz-jr,200,4,21-las-vegas,2023
fernando-alonso,200,5,21-las-vegas,2023
lando-norris,195,6,21-las-vegas,2023
charles-leclerc,188,7,21-las-vegas,2023
george-russell,160,8,21-las-vegas,2023
oscar-piastri,89,9,21-las-vegas,2023
lance-stroll,73,10,21-las-vegas,2023
pierre-gasly,62,11,21-las-vegas,2023
esteban-ocon,58,12,21-las-vegas,2023
alexander-albon,27,13,21-las-vegas,2023
yuki-tsunoda,13,14,21-las-vegas,2023
valtteri-bottas,10,15,21-las-vegas,2023
nico-hulkenberg,9,16,21-las-vegas,2023
daniel-ricciardo,6,17,21-las-vegas,2023
guanyu-zhou,6,18,21-las-vegas,2023
kevin-magnussen,3,19,21-las-vegas,2023
liam-lawson,2,20,21-las-vegas,2023
logan-sargeant,1,21,21-las-vegas,2023
nyck-de-vries,0,22,21-las-vegas,2023
max-verstappen,575,1,22-abu-dhabi,2023
sergio-perez,285,2,22-abu-dhabi,2023
lewis-hamilton,234,3,22-abu-dhabi,2023
fernando-alonso,206,4,22-abu-dhabi,2023
charles-leclerc,206,5,22-abu-dhabi,2023
lando-norris,205,6,22-abu-dhabi,2023
carlos-sainz-jr,200,7,22-abu-dhabi,2023
george-russell,175,8,22-abu-dhabi,2023
oscar-piastri,97,9,22-abu-dhabi,2023
lance-stroll,74,10,22-abu-dhabi,2023
pierre-gasly,62,11,22-abu-dhabi,2023
esteban-ocon,58,12,22-abu-dhabi,2023
alexander-albon,27,13,22-abu-dhabi,2023
yuki-tsunoda,17,14,22-abu-dhabi,2023
valtteri-bottas,10,15,22-abu-dhabi,2023
nico-hulkenberg,9,16,22-abu-dhabi,2023
daniel-ricciardo,6,17,22-abu-dhabi,2023
guanyu-zhou,6,18,22-abu-dhabi,2023
kevin-magnussen,3,19,22-abu-dhabi,2023
liam-lawson,2,20,22-abu-dhabi,2023
logan-sargeant,1,21,22-abu-dhabi,2023
nyck-de-vries,0,22,22-abu-dhabi,2023
