constructorId,driverId,driverNumber,engineManufacturerId,gap,grandSlam,gridPosition,interval,laps,points,position,race,reasonRetired,time,timePenalty,tyreManufacturerId,year
red-bull,sebastian-vettel,1,renault,+52.196,,3,+15.381,44,10,5,12-belgium,,1:25:28.752,,pirelli,2014
mclaren,jenson-button,22,mercedes,+54.580,,10,+2.384,44,8,6,12-belgium,,1:25:31.136,,pirelli,2014
ferrari,fernando-alonso,14,ferrari,+1:01.162,,4,+6.582,44,6,7,12-belgium,,1:25:37.718,,pirelli,2014
force-india,sergio-perez,11,mercedes,+1:04.293,,13,+3.131,44,4,8,12-belgium,,1:25:40.849,,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,+1:05.347,,11,+1.054,44,2,9,12-belgium,,1:25:41.903,,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,+1:05.697,,18,+0.350,44,1,10,12-belgium,,1:25:42.253,,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,+1:11.920,,12,+6.223,44,,11,12-belgium,,1:25:48.476,,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,+1:14.262,,7,+2.342,44,,12,12-belgium,,1:25:50.818,20.000,pirelli,2014
williams,felipe-massa,19,mercedes,+1:15.975,,9,+1.713,44,,13,12-belgium,,1:25:52.531,,pirelli,2014
sauber,adrian-sutil,99,ferrari,+1:22.447,,14,+6.472,44,,14,12-belgium,,1:25:59.003,,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,+1:30.825,,20,+8.378,44,,15,12-belgium,,1:26:07.381,,pirelli,2014
marussia,max-chilton,4,ferrari,+1 lap,,19,,43,,16,12-belgium,,,,pirelli,2014
caterham,marcus-ericsson,9,renault,+1 lap,,22,,43,,17,12-belgium,,,,pirelli,2014
marussia,jules-bianchi,17,ferrari,,,16,,39,,18,12-belgium,Gearbox,,,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,,,2,,38,,DNF,12-belgium,Collision damage,,,pirelli,2014
lotus-f1,romain-grosjean,8,renault,,,15,,33,,DNF,12-belgium,Power unit,,,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,,,17,,1,,DNF,12-belgium,Exhaust,,,pirelli,2014
caterham,andre-lotterer,45,renault,,,21,,1,,DNF,12-belgium,Electrical,,,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,,,1,,53,25,1,13-italy,,1:19:10.236,,pirelli,2014
mercedes,nico-rosberg,6,mercedes,+3.175,,2,+3.175,53,18,2,13-italy,,1:19:13.411,,pirelli,2014
williams,felipe-massa,19,mercedes,+25.026,,4,+21.851,53,15,3,13-italy,,1:19:35.262,,pirelli,2014
williams,valtteri-bottas,77,mercedes,+40.786,,3,+15.760,53,12,4,13-italy,,1:19:51.022,,pirelli,2014
red-bull,daniel-ricciardo,3,renault,+50.309,,9,+9.523,53,10,5,13-italy,,1:20:00.545,,pirelli,2014
red-bull,sebastian-vettel,1,renault,+59.965,,8,+9.656,53,8,6,13-italy,,1:20:10.201,,pirelli,2014
force-india,sergio-perez,11,mercedes,+1:02.518,,10,+2.553,53,6,7,13-italy,,1:20:12.754,,pirelli,2014
mclaren,jenson-button,22,mercedes,+1:03.063,,6,+0.545,53,4,8,13-italy,,1:20:13.299,,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,+1:03.535,,11,+0.472,53,2,9,13-italy,,1:20:13.771,,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,+1:06.171,,5,+2.636,53,1,10,13-italy,,1:20:16.407,5.000,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,+1:11.184,,21,+5.013,53,,11,13-italy,,1:20:21.420,,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,+1:12.606,,13,+1.422,53,,12,13-italy,,1:20:22.842,,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,+1:13.093,,12,+0.487,53,,13,13-italy,,1:20:23.329,,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,+1 lap,,16,,52,,14,13-italy,,,,pirelli,2014
sauber,adrian-sutil,99,ferrari,+1 lap,,14,,52,,15,13-italy,,,,pirelli,2014
lotus-f1,romain-grosjean,8,renault,+1 lap,,17,,52,,16,13-italy,,,,pirelli,2014
caterham,kamui-kobayashi,10,renault,+1 lap,,18,,52,,17,13-italy,,,,pirelli,2014
marussia,jules-bianchi,17,ferrari,+1 lap,,19,,52,,18,13-italy,,,,pirelli,2014
caterham,marcus-ericsson,9,renault,+2 laps,,PL,,51,,19,13-italy,,,,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,+2 laps,,15,,51,,20,13-italy,,,20.000,pirelli,2014
ferrari,fernando-alonso,14,ferrari,,,7,,28,,DNF,13-italy,Engine,,,pirelli,2014
marussia,max-chilton,4,ferrari,,,20,,5,,DNF,13-italy,Accident,,,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,,,1,,60,25,1,14-singapore,,2:00:04.795,,pirelli,2014
red-bull,sebastian-vettel,1,renault,+13.534,,4,+13.534,60,18,2,14-singapore,,2:00:18.329,,pirelli,2014
red-bull,daniel-ricciardo,3,renault,+14.273,,3,+0.739,60,15,3,14-singapore,,2:00:19.068,,pirelli,2014
ferrari,fernando-alonso,14,ferrari,+15.389,,5,+1.116,60,12,4,14-singapore,,2:00:20.184,,pirelli,2014
williams,felipe-massa,19,mercedes,+42.161,,6,+26.772,60,10,5,14-singapore,,2:00:46.956,,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,+56.801,,12,+14.640,60,8,6,14-singapore,,2:01:01.596,5.000,pirelli,2014
force-india,sergio-perez,11,mercedes,+59.038,,15,+2.237,60,6,7,14-singapore,,2:01:03.833,,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,+1:00.641,,7,+1.603,60,4,8,14-singapore,,2:01:05.436,,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,+1:01.661,,13,+1.020,60,2,9,14-singapore,,2:01:06.456,,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,+1:02.230,,9,+0.569,60,1,10,14-singapore,,2:01:07.025,,pirelli,2014
williams,valtteri-bottas,77,mercedes,+1:05.065,,8,+2.835,60,,11,14-singapore,,2:01:09.860,,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,+1:06.915,,18,+1.850,60,,12,14-singapore,,2:01:11.710,,pirelli,2014
lotus-f1,romain-grosjean,8,renault,+1:08.029,,16,+1.114,60,,13,14-singapore,,2:01:12.824,,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,+1:12.008,,10,+3.979,60,,14,14-singapore,,2:01:16.803,,pirelli,2014
caterham,marcus-ericsson,9,renault,+1:34.188,,22,+22.180,60,,15,14-singapore,,2:01:38.983,,pirelli,2014
marussia,jules-bianchi,17,ferrari,+1:34.543,,19,+0.355,60,,16,14-singapore,,2:01:39.338,,pirelli,2014
marussia,max-chilton,4,ferrari,+1 lap,,21,,59,,17,14-singapore,,,,pirelli,2014
mclaren,jenson-button,22,mercedes,,,11,,52,,DNF,14-singapore,Electrical,,,pirelli,2014
sauber,adrian-sutil,99,ferrari,,,17,,40,,DNF,14-singapore,Water leak,,,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,,,14,,17,,DNF,14-singapore,Electrical,,,pirelli,2014
mercedes,nico-rosberg,6,mercedes,,,PL,,13,,DNF,14-singapore,Steering,,,pirelli,2014
caterham,kamui-kobayashi,10,renault,,,20,,,,DNS,14-singapore,Oil pressure,,,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,,,2,,44,25,1,15-japan,,1:51:43.021,,pirelli,2014
mercedes,nico-rosberg,6,mercedes,+9.180,,1,+9.180,44,18,2,15-japan,,1:51:52.201,,pirelli,2014
red-bull,sebastian-vettel,1,renault,+29.122,,9,+19.942,44,15,3,15-japan,,1:52:12.143,,pirelli,2014
red-bull,daniel-ricciardo,3,renault,+38.818,,6,+9.696,44,12,4,15-japan,,1:52:21.839,,pirelli,2014
mclaren,jenson-button,22,mercedes,+1:07.550,,8,+28.732,44,10,5,15-japan,,1:52:50.571,,pirelli,2014
williams,valtteri-bottas,77,mercedes,+1:53.773,,3,+46.223,44,8,6,15-japan,,1:53:36.794,,pirelli,2014
williams,felipe-massa,19,mercedes,+1:55.126,,4,+1.353,44,6,7,15-japan,,1:53:38.147,,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,+1:55.948,,13,+0.822,44,4,8,15-japan,,1:53:38.969,,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,+2:07.638,,20,+11.690,44,2,9,15-japan,,1:53:50.659,,pirelli,2014
force-india,sergio-perez,11,mercedes,+1 lap,,11,,43,1,10,15-japan,,,,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,+1 lap,,12,,43,,11,15-japan,,,,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,+1 lap,,10,,43,,12,15-japan,,,,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,+1 lap,,15,,43,,13,15-japan,,,,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,+1 lap,,7,,43,,14,15-japan,,,,pirelli,2014
lotus-f1,romain-grosjean,8,renault,+1 lap,,16,,43,,15,15-japan,,,,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,+1 lap,,22,,43,,16,15-japan,,,20.000,pirelli,2014
caterham,marcus-ericsson,9,renault,+1 lap,,17,,43,,17,15-japan,,,,pirelli,2014
marussia,max-chilton,4,ferrari,+1 lap,,21,,43,,18,15-japan,,,,pirelli,2014
caterham,kamui-kobayashi,10,renault,+1 lap,,19,,43,,19,15-japan,,,,pirelli,2014
marussia,jules-bianchi,17,ferrari,,,18,,41,,20,15-japan,Fatal accident,,,pirelli,2014
sauber,adrian-sutil,99,ferrari,,,14,,40,,21,15-japan,Accident,,,pirelli,2014
ferrari,fernando-alonso,14,ferrari,,,5,,2,,DNF,15-japan,Electrical,,,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,,,1,,53,25,1,16-russia,,1:31:50.744,,pirelli,2014
mercedes,nico-rosberg,6,mercedes,+13.657,,2,+13.657,53,18,2,16-russia,,1:32:04.401,,pirelli,2014
williams,valtteri-bottas,77,mercedes,+17.425,,3,+3.768,53,15,3,16-russia,,1:32:08.169,,pirelli,2014
mclaren,jenson-button,22,mercedes,+30.234,,4,+12.809,53,12,4,16-russia,,1:32:20.978,,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,+53.616,,11,+23.382,53,10,5,16-russia,,1:32:44.360,,pirelli,2014
ferrari,fernando-alonso,14,ferrari,+1:00.016,,7,+6.400,53,8,6,16-russia,,1:32:50.760,,pirelli,2014
red-bull,daniel-ricciardo,3,renault,+1:01.812,,6,+1.796,53,6,7,16-russia,,1:32:52.556,,pirelli,2014
red-bull,sebastian-vettel,1,renault,+1:06.185,,10,+4.373,53,4,8,16-russia,,1:32:56.929,,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,+1:18.877,,8,+12.692,53,2,9,16-russia,,1:33:09.621,,pirelli,2014
force-india,sergio-perez,11,mercedes,+1:20.067,,12,+1.190,53,1,10,16-russia,,1:33:10.811,,pirelli,2014
williams,felipe-massa,19,mercedes,+1:20.877,,18,+0.810,53,,11,16-russia,,1:33:11.621,,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,+1:21.309,,17,+0.432,53,,12,16-russia,,1:33:12.053,,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,+1:37.295,,9,+15.986,53,,13,16-russia,,1:33:28.039,,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,+1 lap,,5,,52,,14,16-russia,,,,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,+1 lap,,13,,52,,15,16-russia,,,,pirelli,2014
sauber,adrian-sutil,99,ferrari,+1 lap,,14,,52,,16,16-russia,,,,pirelli,2014
lotus-f1,romain-grosjean,8,renault,+1 lap,,15,,52,,17,16-russia,,,,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,+1 lap,,21,,52,,18,16-russia,,,,pirelli,2014
caterham,marcus-ericsson,9,renault,+2 laps,,16,,51,,19,16-russia,,,,pirelli,2014
caterham,kamui-kobayashi,10,renault,,,19,,21,,DNF,16-russia,Brakes,,,pirelli,2014
marussia,max-chilton,4,ferrari,,,20,,9,,DNF,16-russia,Suspension,,,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,,,2,,56,25,1,17-united-states,,1:40:04.785,,pirelli,2014
mercedes,nico-rosberg,6,mercedes,+4.314,,1,+4.314,56,18,2,17-united-states,,1:40:09.099,,pirelli,2014
red-bull,daniel-ricciardo,3,renault,+25.560,,5,+21.246,56,15,3,17-united-states,,1:40:30.345,,pirelli,2014
williams,felipe-massa,19,mercedes,+26.924,,4,+1.364,56,12,4,17-united-states,,1:40:31.709,,pirelli,2014
williams,valtteri-bottas,77,mercedes,+30.992,,3,+4.068,56,10,5,17-united-states,,1:40:35.777,,pirelli,2014
ferrari,fernando-alonso,14,ferrari,+1:35.231,,6,+1:04.239,56,8,6,17-united-states,,1:41:40.016,,pirelli,2014
red-bull,sebastian-vettel,1,renault,+1:35.734,,PL,+0.503,56,6,7,17-united-states,,1:41:40.519,,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,+1:40.682,,7,+4.948,56,4,8,17-united-states,,1:41:45.467,,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,+1:47.870,,10,+7.188,56,2,9,17-united-states,,1:41:52.655,,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,+1:48.863,,14,+0.993,56,1,10,17-united-states,,1:41:53.648,,pirelli,2014
lotus-f1,romain-grosjean,8,renault,+1 lap,,16,,55,,11,17-united-states,,,,pirelli,2014
mclaren,jenson-button,22,mercedes,+1 lap,,12,,55,,12,17-united-states,,,,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,+1 lap,,8,,55,,13,17-united-states,,,,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,+1 lap,,15,,55,,14,17-united-states,,,,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,+1 lap,,17,,55,,15,17-united-states,,,,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,,,13,,16,,DNF,17-united-states,Engine,,,pirelli,2014
force-india,sergio-perez,11,mercedes,,,11,,1,,DNF,17-united-states,Collision damage,,,pirelli,2014
sauber,adrian-sutil,99,ferrari,,,9,,0,,DNF,17-united-states,Collision,,,pirelli,2014
mercedes,nico-rosberg,6,mercedes,,,1,,71,25,1,18-brazil,,1:30:02.555,,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,+1.457,,2,+1.457,71,18,2,18-brazil,,1:30:04.012,,pirelli,2014
williams,felipe-massa,19,mercedes,+41.031,,3,+39.574,71,15,3,18-brazil,,1:30:43.586,,pirelli,2014
mclaren,jenson-button,22,mercedes,+48.658,,5,+7.627,71,12,4,18-brazil,,1:30:51.213,,pirelli,2014
red-bull,sebastian-vettel,1,renault,+51.420,,6,+2.762,71,10,5,18-brazil,,1:30:53.975,,pirelli,2014
ferrari,fernando-alonso,14,ferrari,+1:01.906,,8,+10.486,71,8,6,18-brazil,,1:31:04.461,,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,+1:03.730,,10,+1.824,71,6,7,18-brazil,,1:31:06.285,,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,+1:03.934,,12,+0.204,71,4,8,18-brazil,,1:31:06.489,,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,+1:10.085,,7,+6.151,71,2,9,18-brazil,,1:31:12.640,,pirelli,2014
williams,valtteri-bottas,77,mercedes,+1 lap,,4,,70,1,10,18-brazil,,,,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,+1 lap,,17,,70,,11,18-brazil,,,,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,+1 lap,,16,,70,,12,18-brazil,,,,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,+1 lap,,15,,70,,13,18-brazil,,,,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,+1 lap,,11,,70,,14,18-brazil,,,,pirelli,2014
force-india,sergio-perez,11,mercedes,+1 lap,,18,,70,,15,18-brazil,,,,pirelli,2014
sauber,adrian-sutil,99,ferrari,+1 lap,,13,,70,,16,18-brazil,,,,pirelli,2014
lotus-f1,romain-grosjean,8,renault,,,14,,63,,17,18-brazil,Power unit,,,pirelli,2014
red-bull,daniel-ricciardo,3,renault,,,9,,39,,DNF,18-brazil,Suspension,,,pirelli,2014
mercedes,lewis-hamilton,44,mercedes,,,2,,55,50,1,19-abu-dhabi,,1:39:02.619,,pirelli,2014
williams,felipe-massa,19,mercedes,+2.576,,4,+2.576,55,36,2,19-abu-dhabi,,1:39:05.195,,pirelli,2014
williams,valtteri-bottas,77,mercedes,+28.880,,3,+26.304,55,30,3,19-abu-dhabi,,1:39:31.499,,pirelli,2014
red-bull,daniel-ricciardo,3,renault,+37.237,,PL,+8.357,55,24,4,19-abu-dhabi,,1:39:39.856,,pirelli,2014
mclaren,jenson-button,22,mercedes,+1:00.334,,6,+23.097,55,20,5,19-abu-dhabi,,1:40:02.953,,pirelli,2014
force-india,nico-hulkenberg,27,mercedes,+1:02.148,,12,+1.814,55,16,6,19-abu-dhabi,,1:40:04.767,,pirelli,2014
force-india,sergio-perez,11,mercedes,+1:11.060,,11,+8.912,55,12,7,19-abu-dhabi,,1:40:13.679,,pirelli,2014
red-bull,sebastian-vettel,1,renault,+1:12.045,,PL,+0.985,55,8,8,19-abu-dhabi,,1:40:14.664,,pirelli,2014
ferrari,fernando-alonso,14,ferrari,+1:25.813,,8,+13.768,55,4,9,19-abu-dhabi,,1:40:28.432,,pirelli,2014
ferrari,kimi-raikkonen,7,ferrari,+1:27.820,,7,+2.007,55,2,10,19-abu-dhabi,,1:40:30.439,,pirelli,2014
mclaren,kevin-magnussen,20,mercedes,+1:30.376,,9,+2.556,55,,11,19-abu-dhabi,,1:40:32.995,,pirelli,2014
toro-rosso,jean-eric-vergne,25,renault,+1:31.947,,10,+1.571,55,,12,19-abu-dhabi,,1:40:34.566,,pirelli,2014
lotus-f1,romain-grosjean,8,renault,+1 lap,,18,,54,,13,19-abu-dhabi,,,,pirelli,2014
mercedes,nico-rosberg,6,mercedes,+1 lap,,1,,54,,14,19-abu-dhabi,,,,pirelli,2014
sauber,esteban-gutierrez,21,ferrari,+1 lap,,14,,54,,15,19-abu-dhabi,,,,pirelli,2014
sauber,adrian-sutil,99,ferrari,+1 lap,,13,,54,,16,19-abu-dhabi,,,,pirelli,2014
caterham,will-stevens,46,renault,+1 lap,,17,,54,,17,19-abu-dhabi,,,,pirelli,2014
caterham,kamui-kobayashi,10,renault,,,16,,42,,DNF,19-abu-dhabi,Vibrations,,,pirelli,2014
lotus-f1,pastor-maldonado,13,renault,,,15,,26,,DNF,19-abu-dhabi,Engine,,,pirelli,2014
toro-rosso,daniil-kvyat,26,renault,,,5,,14,,DNF,19-abu-dhabi,Driveshaft,,,pirelli,2014
