constructorId,driverId,driverNumber,engineManufacturerId,gap,interval,laps,position,q1,q2,q3,race,tyreManufacturerId,year
mercedes,nico-rosberg,9,mercedes,+0.437,+0.050,26,6,1:24.527,1:24.393,1:24.192,12-italy,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+0.454,+0.017,24,7,1:24.655,1:24.290,1:24.209,12-italy,pirelli,2013
mclaren,sergio-perez,6,mercedes,+0.747,+0.293,17,8,1:24.635,1:24.592,1:24.502,12-italy,pirelli,2013
mclaren,jenson-button,5,mercedes,+0.760,+0.013,21,9,1:24.739,1:24.563,1:24.515,12-italy,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+4.295,+3.535,20,10,1:24.630,1:24.575,1:28.050,12-italy,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,,,16,11,1:24.819,1:24.610,,12-italy,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,,,14,12,1:24.589,1:24.803,,12-italy,pirelli,2013
lotus-f1,romain-grosjean,8,renault,,,14,13,1:24.737,1:24.848,,12-italy,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,19,14,1:25.030,1:24.932,,12-italy,pirelli,2013
williams,pastor-maldonado,16,renault,,,19,15,1:24.905,1:25.011,,12-italy,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,18,16,1:25.009,1:25.077,,12-italy,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,,,13,17,1:25.226,,,12-italy,pirelli,2013
williams,valtteri-bottas,17,renault,,,11,18,1:25.291,,,12-italy,pirelli,2013
caterham,giedo-van-der-garde,21,renault,,,9,19,1:26.406,,,12-italy,pirelli,2013
caterham,charles-pic,20,renault,,,10,20,1:26.563,,,12-italy,pirelli,2013
marussia,jules-bianchi,22,cosworth,,,11,21,1:27.085,,,12-italy,pirelli,2013
marussia,max-chilton,23,cosworth,,,10,22,1:27.480,,,12-italy,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,11,1,1:45.376,1:42.905,1:42.841,13-singapore,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+0.091,+0.091,17,2,1:45.208,1:43.892,1:42.932,13-singapore,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+0.217,+0.126,21,3,1:45.851,1:43.957,1:43.058,13-singapore,pirelli,2013
red-bull,mark-webber,2,renault,+0.311,+0.094,12,4,1:45.271,1:43.727,1:43.152,13-singapore,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+0.413,+0.102,17,5,1:44.196,1:43.920,1:43.254,13-singapore,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1.049,+0.636,19,6,1:45.658,1:44.376,1:43.890,13-singapore,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+1.097,+0.048,15,7,1:45.115,1:44.153,1:43.938,13-singapore,pirelli,2013
mclaren,jenson-button,5,mercedes,+1.441,+0.344,16,8,1:45.009,1:44.497,1:44.282,13-singapore,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1.598,+0.157,16,9,1:45.379,1:44.407,1:44.439,13-singapore,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,,,14,10,1:45.483,1:44.245,,13-singapore,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,,,9,11,1:45.381,1:44.555,,13-singapore,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,,,14,12,1:45.657,1:44.588,,13-singapore,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,,,15,13,1:45.522,1:44.658,,13-singapore,pirelli,2013
mclaren,sergio-perez,6,mercedes,,,6,14,1:45.164,1:44.752,,13-singapore,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,14,15,1:45.960,1:45.185,,13-singapore,pirelli,2013
williams,valtteri-bottas,17,renault,,,13,16,1:45.982,1:45.388,,13-singapore,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,8,17,1:46.121,,,13-singapore,pirelli,2013
williams,pastor-maldonado,16,renault,,,10,18,1:46.619,,,13-singapore,pirelli,2013
caterham,charles-pic,20,renault,,,6,19,1:48.111,,,13-singapore,pirelli,2013
caterham,giedo-van-der-garde,21,renault,,,6,20,1:48.320,,,13-singapore,pirelli,2013
marussia,jules-bianchi,22,cosworth,,,6,21,1:48.830,,,13-singapore,pirelli,2013
marussia,max-chilton,23,cosworth,,,6,22,1:48.930,,,13-singapore,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,13,1,1:38.683,1:37.569,1:37.202,14-korea,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+0.218,+0.218,16,2,1:38.574,1:37.824,1:37.420,14-korea,pirelli,2013
red-bull,mark-webber,2,renault,+0.262,+0.044,13,3,1:39.138,1:37.840,1:37.464,14-korea,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+0.329,+0.067,14,4,1:39.065,1:38.076,1:37.531,14-korea,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+0.477,+0.148,16,5,1:38.418,1:38.031,1:37.679,14-korea,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+0.836,+0.359,17,6,1:38.520,1:37.978,1:38.038,14-korea,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1.021,+0.185,16,7,1:38.884,1:38.295,1:38.223,14-korea,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+1.035,+0.014,17,8,1:38.427,1:37.913,1:38.237,14-korea,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1.203,+0.168,15,9,1:38.725,1:38.327,1:38.405,14-korea,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+1.620,+0.417,17,10,1:38.341,1:38.181,1:38.822,14-korea,pirelli,2013
mclaren,sergio-perez,6,mercedes,,,14,11,1:39.049,1:38.362,,14-korea,pirelli,2013
mclaren,jenson-button,5,mercedes,,,14,12,1:38.882,1:38.365,,14-korea,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,,,14,13,1:38.525,1:38.417,,14-korea,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,15,14,1:38.988,1:38.431,,14-korea,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,15,15,1:39.185,1:38.718,,14-korea,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,,,13,16,1:39.075,1:38.781,,14-korea,pirelli,2013
williams,valtteri-bottas,17,renault,,,8,17,1:39.470,,,14-korea,pirelli,2013
williams,pastor-maldonado,16,renault,,,8,18,1:39.987,,,14-korea,pirelli,2013
caterham,charles-pic,20,renault,,,6,19,1:40.864,,,14-korea,pirelli,2013
caterham,giedo-van-der-garde,21,renault,,,6,20,1:40.871,,,14-korea,pirelli,2013
marussia,jules-bianchi,22,cosworth,,,6,21,1:41.169,,,14-korea,pirelli,2013
marussia,max-chilton,23,cosworth,,,6,22,1:41.322,,,14-korea,pirelli,2013
red-bull,mark-webber,2,renault,,,13,1,1:32.271,1:31.513,1:30.915,15-japan,pirelli,2013
red-bull,sebastian-vettel,1,renault,+0.174,+0.174,13,2,1:32.397,1:31.290,1:31.089,15-japan,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+0.338,+0.164,17,3,1:32.340,1:31.636,1:31.253,15-japan,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+0.450,+0.112,21,4,1:31.824,1:31.565,1:31.365,15-japan,pirelli,2013
ferrari,felipe-massa,4,ferrari,+0.463,+0.013,17,5,1:31.994,1:31.668,1:31.378,15-japan,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+0.482,+0.019,17,6,1:32.244,1:31.764,1:31.397,15-japan,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+0.729,+0.247,19,7,1:32.465,1:31.848,1:31.644,15-japan,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+0.750,+0.021,16,8,1:32.371,1:31.828,1:31.665,15-japan,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+0.769,+0.019,19,9,1:32.377,1:31.662,1:31.684,15-japan,pirelli,2013
mclaren,jenson-button,5,mercedes,+0.912,+0.143,15,10,1:32.606,1:31.838,1:31.827,15-japan,pirelli,2013
mclaren,sergio-perez,6,mercedes,,,16,11,1:32.718,1:31.989,,15-japan,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,15,12,1:32.286,1:31.992,,15-japan,pirelli,2013
williams,valtteri-bottas,17,renault,,,14,13,1:32.613,1:32.013,,15-japan,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,,,15,14,1:32.673,1:32.063,,15-japan,pirelli,2013
williams,pastor-maldonado,16,renault,,,15,15,1:32.875,1:32.093,,15-japan,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,,,11,16,1:32.804,1:32.485,,15-japan,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,10,17,1:32.890,,,15-japan,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,,,6,18,1:33.357,,,15-japan,pirelli,2013
marussia,max-chilton,23,cosworth,,,8,19,1:34.320,,,15-japan,pirelli,2013
caterham,charles-pic,20,renault,,,8,20,1:34.556,,,15-japan,pirelli,2013
caterham,giedo-van-der-garde,21,renault,,,9,21,1:34.879,,,15-japan,pirelli,2013
marussia,jules-bianchi,22,cosworth,,,5,22,1:34.958,,,15-japan,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,12,1,1:25.943,1:24.568,1:24.119,16-india,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+0.752,+0.752,21,2,1:25.833,1:25.304,1:24.871,16-india,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+0.822,+0.070,20,3,1:25.802,1:25.259,1:24.941,16-india,pirelli,2013
red-bull,mark-webber,2,renault,+0.928,+0.106,17,4,1:25.665,1:25.097,1:25.047,16-india,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1.082,+0.154,19,5,1:25.793,1:25.389,1:25.201,16-india,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+1.129,+0.047,18,6,1:25.819,1:25.191,1:25.248,16-india,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+1.215,+0.086,19,7,1:25.883,1:25.339,1:25.334,16-india,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+1.707,+0.492,15,8,1:25.934,1:24.885,1:25.826,16-india,pirelli,2013
mclaren,sergio-perez,6,mercedes,+2.034,+0.327,21,9,1:26.107,1:25.365,1:26.153,16-india,pirelli,2013
mclaren,jenson-button,5,mercedes,+2.368,+0.334,23,10,1:25.574,1:25.458,1:26.487,16-india,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,,,14,11,1:25.673,1:25.519,,16-india,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,15,12,1:25.908,1:25.711,,16-india,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,16,13,1:26.164,1:25.740,,16-india,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,,,14,14,1:26.155,1:25.798,,16-india,pirelli,2013
williams,valtteri-bottas,17,renault,,,15,15,1:26.178,1:26.134,,16-india,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,,,11,16,1:26.057,1:26.336,,16-india,pirelli,2013
lotus-f1,romain-grosjean,8,renault,,,7,17,1:26.577,,,16-india,pirelli,2013
williams,pastor-maldonado,16,renault,,,9,18,1:26.842,,,16-india,pirelli,2013
marussia,jules-bianchi,22,cosworth,,,8,19,1:26.970,,,16-india,pirelli,2013
caterham,giedo-van-der-garde,21,renault,,,6,20,1:27.105,,,16-india,pirelli,2013
caterham,charles-pic,20,renault,,,7,21,1:27.487,,,16-india,pirelli,2013
marussia,max-chilton,23,cosworth,,,8,22,1:28.138,,,16-india,pirelli,2013
red-bull,mark-webber,2,renault,,,17,1,1:41.568,1:40.575,1:39.957,17-abu-dhabi,pirelli,2013
red-bull,sebastian-vettel,1,renault,+0.118,+0.118,12,2,1:41.683,1:40.781,1:40.075,17-abu-dhabi,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+0.462,+0.344,18,3,1:41.420,1:40.473,1:40.419,17-abu-dhabi,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+0.544,+0.082,19,4,1:40.693,1:40.477,1:40.501,17-abu-dhabi,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+0.619,+0.075,21,5,1:41.631,1:40.931,1:40.576,17-abu-dhabi,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+1.040,+0.421,21,6,1:41.447,1:40.948,1:40.997,17-abu-dhabi,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1.058,+0.018,18,7,1:41.254,1:40.989,1:41.015,17-abu-dhabi,pirelli,2013
mclaren,sergio-perez,6,mercedes,+1.111,+0.053,20,8,1:41.687,1:40.812,1:41.068,17-abu-dhabi,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1.154,+0.043,21,9,1:41.884,1:40.852,1:41.111,17-abu-dhabi,pirelli,2013
ferrari,fernando-alonso,3,ferrari,,,15,10,1:41.397,1:41.093,,17-abu-dhabi,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,19,11,1:41.676,1:41.133,,17-abu-dhabi,pirelli,2013
mclaren,jenson-button,5,mercedes,,,15,12,1:41.817,1:41.200,,17-abu-dhabi,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,,,15,13,1:41.692,1:41.279,,17-abu-dhabi,pirelli,2013
williams,pastor-maldonado,16,renault,,,16,14,1:41.365,1:41.395,,17-abu-dhabi,pirelli,2013
williams,valtteri-bottas,17,renault,,,14,15,1:41.862,1:41.447,,17-abu-dhabi,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,,,8,16,1:41.999,,,17-abu-dhabi,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,10,17,1:42.051,,,17-abu-dhabi,pirelli,2013
caterham,giedo-van-der-garde,21,renault,,,10,18,1:43.252,,,17-abu-dhabi,pirelli,2013
marussia,jules-bianchi,22,cosworth,,,7,19,1:43.398,,,17-abu-dhabi,pirelli,2013
caterham,charles-pic,20,renault,,,10,20,1:43.528,,,17-abu-dhabi,pirelli,2013
marussia,max-chilton,23,cosworth,,,8,21,1:44.198,,,17-abu-dhabi,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,,,20,EX,1:41.276,1:40.971,1:40.542,17-abu-dhabi,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,12,1,1:38.516,1:37.065,1:36.338,18-united-states,pirelli,2013
red-bull,mark-webber,2,renault,+0.103,+0.103,14,2,1:38.161,1:37.312,1:36.441,18-united-states,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+0.817,+0.714,17,3,1:38.676,1:37.523,1:37.155,18-united-states,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+0.958,+0.141,20,4,1:38.339,1:37.828,1:37.296,18-united-states,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+1.007,+0.049,20,5,1:37.959,1:37.854,1:37.345,18-united-states,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+1.038,+0.031,19,6,1:38.929,1:37.368,1:37.376,18-united-states,pirelli,2013
mclaren,sergio-perez,6,mercedes,+1.114,+0.076,21,7,1:38.367,1:38.040,1:37.452,18-united-states,pirelli,2013
lotus-f1,heikki-kovalainen,7,renault,+1.377,+0.263,21,8,1:38.375,1:38.078,1:37.715,18-united-states,pirelli,2013
williams,valtteri-bottas,17,renault,+1.498,+0.121,24,9,1:37.821,1:37.439,1:37.836,18-united-states,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1.696,+0.198,20,10,1:38.082,1:38.031,1:38.034,18-united-states,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,,,18,11,1:38.882,1:38.131,,18-united-states,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,18,12,1:38.894,1:38.139,,18-united-states,pirelli,2013
mclaren,jenson-button,5,mercedes,,,16,13,1:38.588,1:38.217,,18-united-states,pirelli,2013
mercedes,nico-rosberg,9,mercedes,,,19,14,1:38.743,1:38.364,,18-united-states,pirelli,2013
ferrari,felipe-massa,4,ferrari,,,17,15,1:39.094,1:38.592,,18-united-states,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,,,15,16,1:38.880,1:38.696,,18-united-states,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,10,17,1:39.250,,,18-united-states,pirelli,2013
williams,pastor-maldonado,16,renault,,,11,18,1:39.351,,,18-united-states,pirelli,2013
caterham,giedo-van-der-garde,21,renault,,,10,19,1:40.491,,,18-united-states,pirelli,2013
marussia,jules-bianchi,22,cosworth,,,11,20,1:40.528,,,18-united-states,pirelli,2013
caterham,charles-pic,20,renault,,,10,21,1:40.596,,,18-united-states,pirelli,2013
marussia,max-chilton,23,cosworth,,,10,22,1:41.401,,,18-united-states,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,23,1,1:25.381,1:26.420,1:26.479,19-brazil,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+0.623,+0.623,22,2,1:25.556,1:26.626,1:27.102,19-brazil,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+1.060,+0.437,21,3,1:26.656,1:26.590,1:27.539,19-brazil,pirelli,2013
red-bull,mark-webber,2,renault,+1.093,+0.033,23,4,1:26.689,1:26.963,1:27.572,19-brazil,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+1.198,+0.105,23,5,1:25.342,1:26.698,1:27.677,19-brazil,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+1.258,+0.060,22,6,1:26.453,1:26.161,1:27.737,19-brazil,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1.573,+0.315,24,7,1:27.209,1:27.078,1:28.052,19-brazil,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1.602,+0.029,25,8,1:27.124,1:27.363,1:28.081,19-brazil,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1.630,+0.028,20,9,1:26.817,1:27.049,1:28.109,19-brazil,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+3.103,+1.473,21,10,1:26.071,1:27.441,1:29.582,19-brazil,pirelli,2013
lotus-f1,heikki-kovalainen,7,renault,,,21,11,1:26.266,1:27.456,,19-brazil,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,16,12,1:26.275,1:27.798,,19-brazil,pirelli,2013
williams,valtteri-bottas,17,renault,,,16,13,1:26.790,1:27.954,,19-brazil,pirelli,2013
mclaren,sergio-perez,6,mercedes,,,15,14,1:26.741,1:28.269,,19-brazil,pirelli,2013
mclaren,jenson-button,5,mercedes,,,15,15,1:26.398,1:28.308,,19-brazil,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,19,16,1:26.874,1:28.586,,19-brazil,pirelli,2013
williams,pastor-maldonado,16,renault,,,12,17,1:27.367,,,19-brazil,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,,,14,18,1:27.445,,,19-brazil,pirelli,2013
caterham,charles-pic,20,renault,,,6,19,1:27.843,,,19-brazil,pirelli,2013
caterham,giedo-van-der-garde,21,renault,,,6,20,1:28.320,,,19-brazil,pirelli,2013
marussia,jules-bianchi,22,cosworth,,,11,21,1:28.366,,,19-brazil,pirelli,2013
marussia,max-chilton,23,cosworth,,,11,22,1:28.950,,,19-brazil,pirelli,2013
