constructorId,driverId,driverNumber,engineManufacturerId,lap,position,race,stop,time,tyreManufacturerId,year
force-india,sergio-perez,11,mercedes,1,3,13-belgium,1,19.667,pirelli,2018
force-india,esteban-ocon,31,mercedes,1,4,13-belgium,1,19.582,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,1,5,13-belgium,1,19.942,pirelli,2018
haas,romain-grosjean,8,ferrari,1,6,13-belgium,1,20.280,pirelli,2018
haas,kevin-magnussen,20,ferrari,1,7,13-belgium,1,20.021,pirelli,2018
toro-rosso,pierre-gasly,10,honda,1,8,13-belgium,1,20.136,pirelli,2018
sauber,marcus-ericsson,9,ferrari,1,9,13-belgium,1,19.711,pirelli,2018
williams,sergey-sirotkin,35,mercedes,1,10,13-belgium,1,19.791,pirelli,2018
williams,lance-stroll,18,mercedes,1,11,13-belgium,1,19.732,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,1,12,13-belgium,1,6:35.824,pirelli,2018
toro-rosso,brendon-hartley,28,honda,1,13,13-belgium,1,18.084,pirelli,2018
renault,carlos-sainz-jr,55,renault,1,14,13-belgium,1,18.509,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,1,15,13-belgium,1,20.349,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,1,16,13-belgium,1,19.847,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,1,17,13-belgium,1,26.367,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,2,18,13-belgium,2,30.519,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,2,19,13-belgium,2,22.706,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,7,20,13-belgium,2,35.451,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,21,21,13-belgium,2,22.375,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,22,22,13-belgium,2,22.253,pirelli,2018
renault,carlos-sainz-jr,55,renault,22,23,13-belgium,2,23.857,pirelli,2018
haas,romain-grosjean,8,ferrari,23,24,13-belgium,2,23.248,pirelli,2018
williams,lance-stroll,18,mercedes,23,25,13-belgium,2,22.901,pirelli,2018
force-india,esteban-ocon,31,mercedes,24,26,13-belgium,2,23.225,pirelli,2018
williams,sergey-sirotkin,35,mercedes,24,27,13-belgium,2,22.339,pirelli,2018
force-india,sergio-perez,11,mercedes,25,28,13-belgium,2,23.157,pirelli,2018
toro-rosso,pierre-gasly,10,honda,25,29,13-belgium,2,22.953,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,26,30,13-belgium,2,22.341,pirelli,2018
haas,kevin-magnussen,20,ferrari,26,31,13-belgium,2,24.304,pirelli,2018
sauber,marcus-ericsson,9,ferrari,26,32,13-belgium,2,22.558,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,28,33,13-belgium,3,23.389,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,29,34,13-belgium,3,22.399,pirelli,2018
toro-rosso,brendon-hartley,28,honda,31,35,13-belgium,2,29.316,pirelli,2018
renault,nico-hulkenberg,27,renault,1,1,14-italy,1,25.234,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,1,2,14-italy,1,24.805,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,1,3,14-italy,1,32.219,pirelli,2018
sauber,marcus-ericsson,9,ferrari,1,4,14-italy,1,29.992,pirelli,2018
haas,kevin-magnussen,20,ferrari,4,5,14-italy,1,38.563,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,20,6,14-italy,1,23.862,pirelli,2018
haas,romain-grosjean,8,ferrari,23,7,14-italy,1,24.779,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,24,8,14-italy,1,24.094,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,26,9,14-italy,1,24.003,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,28,10,14-italy,1,23.728,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,29,11,14-italy,2,24.301,pirelli,2018
toro-rosso,pierre-gasly,10,honda,34,12,14-italy,1,27.792,pirelli,2018
sauber,charles-leclerc,16,ferrari,34,13,14-italy,1,24.084,pirelli,2018
williams,lance-stroll,18,mercedes,35,14,14-italy,1,26.440,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,36,15,14-italy,1,23.763,pirelli,2018
williams,sergey-sirotkin,35,mercedes,37,16,14-italy,1,25.245,pirelli,2018
force-india,esteban-ocon,31,mercedes,38,17,14-italy,1,24.827,pirelli,2018
force-india,sergio-perez,11,mercedes,39,18,14-italy,1,25.655,pirelli,2018
renault,carlos-sainz-jr,55,renault,39,19,14-italy,1,25.774,pirelli,2018
renault,nico-hulkenberg,27,renault,41,20,14-italy,2,24.456,pirelli,2018
sauber,marcus-ericsson,9,ferrari,42,21,14-italy,2,25.575,pirelli,2018
williams,sergey-sirotkin,35,mercedes,3,1,15-singapore,1,30.477,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,14,2,15-singapore,1,28.722,pirelli,2018
toro-rosso,brendon-hartley,28,honda,14,3,15-singapore,1,29.912,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,15,4,15-singapore,1,28.946,pirelli,2018
renault,nico-hulkenberg,27,renault,15,5,15-singapore,1,31.183,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,16,6,15-singapore,1,28.542,pirelli,2018
haas,romain-grosjean,8,ferrari,16,7,15-singapore,1,29.517,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,17,8,15-singapore,1,29.681,pirelli,2018
force-india,sergio-perez,11,mercedes,17,9,15-singapore,1,29.978,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,22,10,15-singapore,1,29.513,pirelli,2018
toro-rosso,pierre-gasly,10,honda,26,11,15-singapore,1,28.931,pirelli,2018
haas,kevin-magnussen,20,ferrari,26,12,15-singapore,1,29.408,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,27,13,15-singapore,1,28.779,pirelli,2018
force-india,sergio-perez,11,mercedes,33,14,15-singapore,2,30.561,pirelli,2018
toro-rosso,brendon-hartley,28,honda,36,15,15-singapore,2,29.464,pirelli,2018
haas,kevin-magnussen,20,ferrari,36,16,15-singapore,2,30.711,pirelli,2018
renault,carlos-sainz-jr,55,renault,37,17,15-singapore,1,30.242,pirelli,2018
mclaren,fernando-alonso,14,renault,38,18,15-singapore,1,29.922,pirelli,2018
sauber,charles-leclerc,16,ferrari,38,19,15-singapore,1,29.310,pirelli,2018
force-india,sergio-perez,11,mercedes,39,20,15-singapore,3,24.340,pirelli,2018
williams,lance-stroll,18,mercedes,40,21,15-singapore,1,28.767,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,43,22,15-singapore,1,30.234,pirelli,2018
sauber,marcus-ericsson,9,ferrari,44,23,15-singapore,1,28.860,pirelli,2018
williams,sergey-sirotkin,35,mercedes,45,24,15-singapore,2,34.022,pirelli,2018
haas,kevin-magnussen,20,ferrari,48,25,15-singapore,3,29.324,pirelli,2018
toro-rosso,brendon-hartley,28,honda,3,1,16-russia,1,29.418,pirelli,2018
mclaren,fernando-alonso,14,renault,5,2,16-russia,1,30.348,pirelli,2018
williams,lance-stroll,18,mercedes,7,3,16-russia,1,29.266,pirelli,2018
haas,romain-grosjean,8,ferrari,8,4,16-russia,1,30.469,pirelli,2018
haas,kevin-magnussen,20,ferrari,9,5,16-russia,1,29.904,pirelli,2018
sauber,charles-leclerc,16,ferrari,10,6,16-russia,1,30.397,pirelli,2018
force-india,esteban-ocon,31,mercedes,10,7,16-russia,1,30.642,pirelli,2018
williams,sergey-sirotkin,35,mercedes,10,8,16-russia,1,29.912,pirelli,2018
sauber,marcus-ericsson,9,ferrari,11,9,16-russia,1,30.051,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,11,10,16-russia,1,29.636,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,12,11,16-russia,1,29.794,pirelli,2018
force-india,sergio-perez,11,mercedes,12,12,16-russia,1,29.924,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,13,13,16-russia,1,29.798,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,14,14,16-russia,1,29.551,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,18,15,16-russia,1,29.531,pirelli,2018
renault,carlos-sainz-jr,55,renault,32,16,16-russia,1,30.021,pirelli,2018
renault,nico-hulkenberg,27,renault,35,17,16-russia,1,30.625,pirelli,2018
sauber,marcus-ericsson,9,ferrari,37,18,16-russia,2,30.146,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,39,19,16-russia,1,37.446,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,43,20,16-russia,1,29.370,pirelli,2018
haas,kevin-magnussen,20,ferrari,2,1,17-japan,1,29.007,pirelli,2018
sauber,charles-leclerc,16,ferrari,4,2,17-japan,1,38.891,pirelli,2018
williams,sergey-sirotkin,35,mercedes,4,3,17-japan,1,23.660,pirelli,2018
sauber,marcus-ericsson,9,ferrari,5,4,17-japan,1,23.244,pirelli,2018
williams,lance-stroll,18,mercedes,14,5,17-japan,1,23.657,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,17,6,17-japan,1,22.781,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,21,7,17-japan,1,28.789,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,23,8,17-japan,1,22.777,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,23,9,17-japan,1,22.864,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,23,10,17-japan,1,23.159,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,24,11,17-japan,1,22.614,pirelli,2018
force-india,sergio-perez,11,mercedes,24,12,17-japan,1,23.635,pirelli,2018
force-india,esteban-ocon,31,mercedes,26,13,17-japan,1,23.316,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,26,14,17-japan,1,22.748,pirelli,2018
mclaren,fernando-alonso,14,renault,26,15,17-japan,1,27.454,pirelli,2018
toro-rosso,brendon-hartley,28,honda,28,16,17-japan,1,23.110,pirelli,2018
haas,romain-grosjean,8,ferrari,29,17,17-japan,1,23.692,pirelli,2018
toro-rosso,pierre-gasly,10,honda,29,18,17-japan,1,23.376,pirelli,2018
renault,nico-hulkenberg,27,renault,30,19,17-japan,1,23.555,pirelli,2018
renault,carlos-sainz-jr,55,renault,32,20,17-japan,1,23.477,pirelli,2018
sauber,charles-leclerc,16,ferrari,35,21,17-japan,2,26.672,pirelli,2018
williams,sergey-sirotkin,35,mercedes,38,22,17-japan,2,23.647,pirelli,2018
williams,lance-stroll,18,mercedes,39,23,17-japan,2,29.804,pirelli,2018
sauber,charles-leclerc,16,ferrari,1,1,18-united-states,1,34.812,pirelli,2018
williams,lance-stroll,18,mercedes,1,2,18-united-states,1,41.048,pirelli,2018
haas,romain-grosjean,8,ferrari,1,3,18-united-states,1,35.104,pirelli,2018
williams,lance-stroll,18,mercedes,5,4,18-united-states,2,18.610,pirelli,2018
williams,sergey-sirotkin,35,mercedes,10,5,18-united-states,1,23.686,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,10,6,18-united-states,1,24.065,pirelli,2018
toro-rosso,pierre-gasly,10,honda,10,7,18-united-states,1,23.865,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,11,8,18-united-states,1,23.693,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,21,9,18-united-states,1,23.714,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,22,10,18-united-states,1,23.446,pirelli,2018
force-india,esteban-ocon,31,mercedes,22,11,18-united-states,1,24.534,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,23,12,18-united-states,1,23.478,pirelli,2018
renault,nico-hulkenberg,27,renault,23,13,18-united-states,1,24.681,pirelli,2018
renault,carlos-sainz-jr,55,renault,24,14,18-united-states,1,29.319,pirelli,2018
force-india,sergio-perez,11,mercedes,25,15,18-united-states,1,25.723,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,26,16,18-united-states,1,24.449,pirelli,2018
toro-rosso,brendon-hartley,28,honda,27,17,18-united-states,1,23.819,pirelli,2018
williams,sergey-sirotkin,35,mercedes,29,18,18-united-states,2,23.715,pirelli,2018
haas,kevin-magnussen,20,ferrari,30,19,18-united-states,1,23.723,pirelli,2018
sauber,marcus-ericsson,9,ferrari,30,20,18-united-states,1,23.940,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,37,21,18-united-states,2,23.915,pirelli,2018
toro-rosso,pierre-gasly,10,honda,36,22,18-united-states,2,24.219,pirelli,2018
williams,lance-stroll,18,mercedes,38,23,18-united-states,3,24.296,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,40,24,18-united-states,2,24.195,pirelli,2018
force-india,esteban-ocon,31,mercedes,1,1,19-mexico,1,27.806,pirelli,2018
toro-rosso,brendon-hartley,28,honda,1,2,19-mexico,1,22.055,pirelli,2018
toro-rosso,pierre-gasly,10,honda,5,3,19-mexico,1,22.570,pirelli,2018
williams,lance-stroll,18,mercedes,10,4,19-mexico,1,24.451,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,11,5,19-mexico,1,22.269,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,11,6,19-mexico,1,22.105,pirelli,2018
renault,carlos-sainz-jr,55,renault,11,7,19-mexico,1,22.660,pirelli,2018
williams,sergey-sirotkin,35,mercedes,11,8,19-mexico,1,22.732,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,12,9,19-mexico,1,22.022,pirelli,2018
renault,nico-hulkenberg,27,renault,12,10,19-mexico,1,23.037,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,12,11,19-mexico,1,22.174,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,13,12,19-mexico,1,22.175,pirelli,2018
sauber,charles-leclerc,16,ferrari,13,13,19-mexico,1,22.588,pirelli,2018
sauber,marcus-ericsson,9,ferrari,16,14,19-mexico,1,31.406,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,17,15,19-mexico,1,22.658,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,17,16,19-mexico,1,22.017,pirelli,2018
williams,lance-stroll,18,mercedes,23,17,19-mexico,2,23.371,pirelli,2018
toro-rosso,brendon-hartley,28,honda,24,18,19-mexico,2,23.553,pirelli,2018
toro-rosso,pierre-gasly,10,honda,26,19,19-mexico,2,23.055,pirelli,2018
force-india,sergio-perez,11,mercedes,30,20,19-mexico,1,23.755,pirelli,2018
force-india,esteban-ocon,31,mercedes,30,21,19-mexico,2,22.756,pirelli,2018
haas,kevin-magnussen,20,ferrari,43,22,19-mexico,1,22.390,pirelli,2018
haas,romain-grosjean,8,ferrari,44,23,19-mexico,1,22.733,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,47,24,19-mexico,2,21.777,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,47,25,19-mexico,2,22.399,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,48,26,19-mexico,2,22.088,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,48,27,19-mexico,2,23.887,pirelli,2018
haas,romain-grosjean,8,ferrari,60,28,19-mexico,2,23.426,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,62,29,19-mexico,3,22.512,pirelli,2018
mclaren,fernando-alonso,14,renault,15,1,20-brazil,1,33.753,pirelli,2018
williams,sergey-sirotkin,35,mercedes,16,2,20-brazil,1,23.273,pirelli,2018
williams,lance-stroll,18,mercedes,17,3,20-brazil,1,24.608,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,18,4,20-brazil,1,22.955,pirelli,2018
sauber,marcus-ericsson,9,ferrari,18,5,20-brazil,1,23.377,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,19,6,20-brazil,1,22.641,pirelli,2018
toro-rosso,pierre-gasly,10,honda,22,7,20-brazil,1,23.757,pirelli,2018
renault,carlos-sainz-jr,55,renault,25,8,20-brazil,1,23.939,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,27,9,20-brazil,1,22.551,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,28,10,20-brazil,1,22.618,pirelli,2018
ferrari,kimi-raikkonen,7,ferrari,31,11,20-brazil,1,22.766,pirelli,2018
haas,romain-grosjean,8,ferrari,32,12,20-brazil,1,23.403,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,35,13,20-brazil,1,23.432,pirelli,2018
sauber,charles-leclerc,16,ferrari,35,14,20-brazil,1,23.593,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,39,15,20-brazil,1,23.300,pirelli,2018
force-india,sergio-perez,11,mercedes,39,16,20-brazil,1,23.505,pirelli,2018
force-india,esteban-ocon,31,mercedes,40,17,20-brazil,1,27.226,pirelli,2018
haas,kevin-magnussen,20,ferrari,41,18,20-brazil,1,23.115,pirelli,2018
renault,carlos-sainz-jr,55,renault,48,19,20-brazil,2,23.770,pirelli,2018
toro-rosso,brendon-hartley,28,honda,49,20,20-brazil,1,23.422,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,53,21,20-brazil,2,22.683,pirelli,2018
mclaren,fernando-alonso,14,renault,54,22,20-brazil,2,23.046,pirelli,2018
force-india,esteban-ocon,31,mercedes,57,23,20-brazil,2,31.198,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,59,24,20-brazil,2,22.727,pirelli,2018
williams,lance-stroll,18,mercedes,65,25,20-brazil,2,24.283,pirelli,2018
toro-rosso,brendon-hartley,28,honda,1,1,21-abu-dhabi,1,41.012,pirelli,2018
mercedes,lewis-hamilton,44,mercedes,7,2,21-abu-dhabi,1,21.283,pirelli,2018
sauber,charles-leclerc,16,ferrari,7,3,21-abu-dhabi,1,21.828,pirelli,2018
haas,romain-grosjean,8,ferrari,7,4,21-abu-dhabi,1,22.354,pirelli,2018
ferrari,sebastian-vettel,5,ferrari,15,5,21-abu-dhabi,1,22.630,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,16,6,21-abu-dhabi,1,21.600,pirelli,2018
red-bull,max-verstappen,33,tag-heuer,17,7,21-abu-dhabi,1,21.057,pirelli,2018
force-india,esteban-ocon,31,mercedes,18,8,21-abu-dhabi,1,21.979,pirelli,2018
force-india,sergio-perez,11,mercedes,26,9,21-abu-dhabi,1,22.112,pirelli,2018
mclaren,fernando-alonso,14,renault,27,10,21-abu-dhabi,1,21.726,pirelli,2018
toro-rosso,pierre-gasly,10,honda,29,11,21-abu-dhabi,1,22.493,pirelli,2018
red-bull,daniel-ricciardo,3,tag-heuer,33,12,21-abu-dhabi,1,21.061,pirelli,2018
mclaren,stoffel-vandoorne,2,renault,35,13,21-abu-dhabi,1,22.317,pirelli,2018
williams,sergey-sirotkin,35,mercedes,35,14,21-abu-dhabi,1,22.755,pirelli,2018
renault,carlos-sainz-jr,55,renault,37,15,21-abu-dhabi,1,21.964,pirelli,2018
mercedes,valtteri-bottas,77,mercedes,40,16,21-abu-dhabi,2,21.289,pirelli,2018
williams,lance-stroll,18,mercedes,40,17,21-abu-dhabi,1,22.189,pirelli,2018
haas,kevin-magnussen,20,ferrari,41,18,21-abu-dhabi,1,21.587,pirelli,2018
