constructorId,driverId,driverNumber,engineManufacturerId,lap,position,race,stop,time,tyreManufacturerId,year
sauber,sergio-perez,15,ferrari,15,39,02-malaysia,2,24.520,pirelli,2012
red-bull,sebastian-vettel,1,renault,15,40,02-malaysia,2,24.057,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,15,41,02-malaysia,1,24.216,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,15,42,02-malaysia,2,23.549,pirelli,2012
marussia,charles-pic,25,cosworth,15,43,02-malaysia,2,36.542,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,15,44,02-malaysia,1,36.876,pirelli,2012
mclaren,jenson-button,3,mercedes,15,45,02-malaysia,3,36.517,pirelli,2012
williams,pastor-maldonado,18,renault,15,46,02-malaysia,3,23.974,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,16,47,02-malaysia,2,38.887,pirelli,2012
caterham,heikki-kovalainen,20,renault,23,48,02-malaysia,3,34.109,pirelli,2012
mclaren,jenson-button,3,mercedes,24,49,02-malaysia,4,23.509,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,25,50,02-malaysia,3,22.610,pirelli,2012
mercedes,nico-rosberg,8,mercedes,26,51,02-malaysia,3,23.050,pirelli,2012
ferrari,felipe-massa,6,ferrari,27,52,02-malaysia,3,23.130,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,37,53,02-malaysia,4,23.648,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,37,54,02-malaysia,2,27.700,pirelli,2012
ferrari,felipe-massa,6,ferrari,38,55,02-malaysia,4,26.934,pirelli,2012
caterham,heikki-kovalainen,20,renault,38,56,02-malaysia,4,23.782,pirelli,2012
red-bull,mark-webber,2,renault,39,57,02-malaysia,3,23.195,pirelli,2012
force-india,paul-di-resta,11,mercedes,39,58,02-malaysia,3,22.175,pirelli,2012
williams,bruno-senna,19,renault,39,59,02-malaysia,4,23.824,pirelli,2012
mercedes,michael-schumacher,7,mercedes,39,60,02-malaysia,3,22.163,pirelli,2012
williams,pastor-maldonado,18,renault,39,61,02-malaysia,4,23.409,pirelli,2012
mercedes,nico-rosberg,8,mercedes,39,62,02-malaysia,4,23.231,pirelli,2012
mclaren,jenson-button,3,mercedes,39,63,02-malaysia,5,23.477,pirelli,2012
caterham,vitaly-petrov,21,renault,39,64,02-malaysia,3,30.335,pirelli,2012
marussia,timo-glock,24,cosworth,39,65,02-malaysia,3,25.390,pirelli,2012
ferrari,fernando-alonso,5,ferrari,40,66,02-malaysia,3,22.534,pirelli,2012
marussia,charles-pic,25,cosworth,39,67,02-malaysia,3,32.224,pirelli,2012
red-bull,sebastian-vettel,1,renault,40,68,02-malaysia,3,22.998,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,40,69,02-malaysia,3,25.041,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,40,70,02-malaysia,2,23.343,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,40,71,02-malaysia,3,23.358,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,40,72,02-malaysia,3,23.662,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,39,73,02-malaysia,3,28.483,pirelli,2012
sauber,sergio-perez,15,ferrari,41,74,02-malaysia,3,24.543,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,41,75,02-malaysia,3,26.338,pirelli,2012
red-bull,sebastian-vettel,1,renault,47,76,02-malaysia,4,25.884,pirelli,2012
red-bull,mark-webber,2,renault,6,1,03-china,1,20.474,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,9,2,03-china,1,21.551,pirelli,2012
red-bull,sebastian-vettel,1,renault,9,3,03-china,1,21.449,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,9,4,03-china,1,32.407,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,10,5,03-china,1,21.433,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,10,6,03-china,1,20.903,pirelli,2012
caterham,vitaly-petrov,21,renault,10,7,03-china,1,21.851,pirelli,2012
mclaren,jenson-button,3,mercedes,11,8,03-china,1,20.563,pirelli,2012
lotus-f1,romain-grosjean,10,renault,11,9,03-china,1,21.184,pirelli,2012
force-india,paul-di-resta,11,mercedes,11,10,03-china,1,20.387,pirelli,2012
williams,pastor-maldonado,18,renault,11,11,03-china,1,21.569,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,11,12,03-china,1,22.835,pirelli,2012
mercedes,michael-schumacher,7,mercedes,12,13,03-china,1,21.746,pirelli,2012
ferrari,fernando-alonso,5,ferrari,12,14,03-china,1,20.296,pirelli,2012
williams,bruno-senna,19,renault,12,15,03-china,1,21.184,pirelli,2012
caterham,heikki-kovalainen,20,renault,12,16,03-china,1,22.713,pirelli,2012
mercedes,nico-rosberg,8,mercedes,13,17,03-china,1,21.113,pirelli,2012
sauber,sergio-perez,15,ferrari,16,18,03-china,1,23.009,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,16,19,03-china,1,24.937,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,17,20,03-china,1,21.884,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,17,21,03-china,1,23.634,pirelli,2012
ferrari,felipe-massa,6,ferrari,18,22,03-china,1,20.250,pirelli,2012
marussia,timo-glock,24,cosworth,18,23,03-china,1,21.327,pirelli,2012
marussia,charles-pic,25,cosworth,19,24,03-china,1,22.306,pirelli,2012
red-bull,mark-webber,2,renault,21,25,03-china,2,20.377,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,22,26,03-china,2,20.691,pirelli,2012
mclaren,jenson-button,3,mercedes,24,27,03-china,2,20.474,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,25,28,03-china,2,21.012,pirelli,2012
ferrari,fernando-alonso,5,ferrari,27,29,03-china,2,20.136,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,28,30,03-china,2,21.494,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,28,31,03-china,2,23.623,pirelli,2012
caterham,heikki-kovalainen,20,renault,28,32,03-china,2,22.606,pirelli,2012
williams,bruno-senna,19,renault,29,33,03-china,2,21.323,pirelli,2012
caterham,vitaly-petrov,21,renault,29,34,03-china,2,22.007,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,30,35,03-china,2,21.027,pirelli,2012
caterham,heikki-kovalainen,20,renault,29,36,03-china,3,37.748,pirelli,2012
red-bull,sebastian-vettel,1,renault,31,37,03-china,2,21.146,pirelli,2012
lotus-f1,romain-grosjean,10,renault,32,38,03-china,2,25.835,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,31,39,03-china,2,23.488,pirelli,2012
force-india,paul-di-resta,11,mercedes,32,40,03-china,2,21.006,pirelli,2012
williams,pastor-maldonado,18,renault,33,41,03-china,2,21.229,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,33,42,03-china,2,22.318,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,32,43,03-china,2,23.151,pirelli,2012
mercedes,nico-rosberg,8,mercedes,34,44,03-china,2,20.645,pirelli,2012
red-bull,mark-webber,2,renault,34,45,03-china,3,20.471,pirelli,2012
sauber,sergio-perez,15,ferrari,35,46,03-china,2,22.565,pirelli,2012
marussia,timo-glock,24,cosworth,36,47,03-china,2,21.515,pirelli,2012
marussia,charles-pic,25,cosworth,37,48,03-china,2,23.579,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,38,49,03-china,3,20.177,pirelli,2012
ferrari,fernando-alonso,5,ferrari,38,50,03-china,3,20.024,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,38,51,03-china,3,21.795,pirelli,2012
mclaren,jenson-button,3,mercedes,39,52,03-china,3,26.618,pirelli,2012
ferrari,felipe-massa,6,ferrari,41,53,03-china,2,20.051,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,41,54,03-china,3,22.531,pirelli,2012
marussia,charles-pic,25,cosworth,48,55,03-china,3,13.981,pirelli,2012
caterham,heikki-kovalainen,20,renault,47,56,03-china,4,1:25.796,pirelli,2012
caterham,heikki-kovalainen,20,renault,1,1,04-bahrain,1,25.047,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,7,2,04-bahrain,1,25.829,pirelli,2012
mclaren,jenson-button,3,mercedes,8,3,04-bahrain,1,23.016,pirelli,2012
ferrari,felipe-massa,6,ferrari,8,4,04-bahrain,1,23.557,pirelli,2012
mercedes,nico-rosberg,8,mercedes,8,5,04-bahrain,1,22.228,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,9,6,04-bahrain,1,28.341,pirelli,2012
red-bull,mark-webber,2,renault,9,7,04-bahrain,1,22.236,pirelli,2012
ferrari,fernando-alonso,5,ferrari,9,8,04-bahrain,1,22.094,pirelli,2012
sauber,sergio-perez,15,ferrari,9,9,04-bahrain,1,23.408,pirelli,2012
williams,bruno-senna,19,renault,9,10,04-bahrain,1,23.405,pirelli,2012
mercedes,michael-schumacher,7,mercedes,9,11,04-bahrain,1,21.979,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,9,12,04-bahrain,1,22.413,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,9,13,04-bahrain,1,24.241,pirelli,2012
lotus-f1,romain-grosjean,10,renault,10,14,04-bahrain,1,23.246,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,10,15,04-bahrain,1,22.763,pirelli,2012
caterham,vitaly-petrov,21,renault,10,16,04-bahrain,1,23.411,pirelli,2012
marussia,timo-glock,24,cosworth,10,17,04-bahrain,1,23.423,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,10,18,04-bahrain,1,25.896,pirelli,2012
red-bull,sebastian-vettel,1,renault,11,19,04-bahrain,1,22.017,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,11,20,04-bahrain,1,22.412,pirelli,2012
williams,pastor-maldonado,18,renault,11,21,04-bahrain,1,22.868,pirelli,2012
marussia,charles-pic,25,cosworth,12,22,04-bahrain,1,24.020,pirelli,2012
caterham,heikki-kovalainen,20,renault,13,23,04-bahrain,2,23.323,pirelli,2012
force-india,paul-di-resta,11,mercedes,14,24,04-bahrain,1,22.069,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,14,25,04-bahrain,1,22.758,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,19,26,04-bahrain,2,22.446,pirelli,2012
sauber,sergio-perez,15,ferrari,21,27,04-bahrain,2,23.428,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,21,28,04-bahrain,2,25.204,pirelli,2012
mclaren,jenson-button,3,mercedes,22,29,04-bahrain,2,22.270,pirelli,2012
mercedes,nico-rosberg,8,mercedes,22,30,04-bahrain,2,22.903,pirelli,2012
ferrari,felipe-massa,6,ferrari,22,31,04-bahrain,2,21.963,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,22,32,04-bahrain,2,23.420,pirelli,2012
red-bull,mark-webber,2,renault,23,33,04-bahrain,2,22.649,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,23,34,04-bahrain,2,30.622,pirelli,2012
ferrari,fernando-alonso,5,ferrari,23,35,04-bahrain,2,23.449,pirelli,2012
williams,pastor-maldonado,18,renault,23,36,04-bahrain,2,22.330,pirelli,2012
mercedes,michael-schumacher,7,mercedes,23,37,04-bahrain,2,22.105,pirelli,2012
caterham,vitaly-petrov,21,renault,23,38,04-bahrain,2,23.421,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,23,39,04-bahrain,2,22.295,pirelli,2012
marussia,timo-glock,24,cosworth,23,40,04-bahrain,2,29.648,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,24,41,04-bahrain,2,22.362,pirelli,2012
williams,bruno-senna,19,renault,24,42,04-bahrain,2,22.310,pirelli,2012
red-bull,sebastian-vettel,1,renault,25,43,04-bahrain,2,22.717,pirelli,2012
lotus-f1,romain-grosjean,10,renault,25,44,04-bahrain,2,22.896,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,25,45,04-bahrain,2,23.353,pirelli,2012
caterham,heikki-kovalainen,20,renault,25,46,04-bahrain,3,23.639,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,31,47,04-bahrain,2,25.590,pirelli,2012
force-india,paul-di-resta,11,mercedes,33,48,04-bahrain,2,22.483,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,32,49,04-bahrain,3,26.417,pirelli,2012
mercedes,nico-rosberg,8,mercedes,36,50,04-bahrain,3,21.888,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,36,51,04-bahrain,3,23.696,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,36,52,04-bahrain,3,22.560,pirelli,2012
mclaren,jenson-button,3,mercedes,37,53,04-bahrain,3,22.616,pirelli,2012
ferrari,fernando-alonso,5,ferrari,37,54,04-bahrain,3,23.207,pirelli,2012
sauber,sergio-perez,15,ferrari,37,55,04-bahrain,3,22.924,pirelli,2012
mercedes,michael-schumacher,7,mercedes,37,56,04-bahrain,3,22.192,pirelli,2012
ferrari,felipe-massa,6,ferrari,38,57,04-bahrain,3,21.938,pirelli,2012
williams,bruno-senna,19,renault,38,58,04-bahrain,3,22.796,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,38,59,04-bahrain,3,22.495,pirelli,2012
caterham,heikki-kovalainen,20,renault,38,60,04-bahrain,4,23.173,pirelli,2012
red-bull,sebastian-vettel,1,renault,39,61,04-bahrain,3,21.800,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,39,62,04-bahrain,3,22.597,pirelli,2012
red-bull,mark-webber,2,renault,39,63,04-bahrain,3,21.705,pirelli,2012
marussia,timo-glock,24,cosworth,38,64,04-bahrain,3,22.933,pirelli,2012
caterham,vitaly-petrov,21,renault,39,65,04-bahrain,3,23.167,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,38,66,04-bahrain,3,24.520,pirelli,2012
lotus-f1,romain-grosjean,10,renault,40,67,04-bahrain,3,22.763,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,40,68,04-bahrain,3,22.241,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,45,69,04-bahrain,4,24.317,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,50,70,04-bahrain,3,24.674,pirelli,2012
mclaren,jenson-button,3,mercedes,53,71,04-bahrain,4,23.943,pirelli,2012
sauber,sergio-perez,15,ferrari,1,1,05-spain,1,21.864,pirelli,2012
red-bull,mark-webber,2,renault,6,2,05-spain,1,20.119,pirelli,2012
red-bull,sebastian-vettel,1,renault,7,3,05-spain,1,19.745,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,8,4,05-spain,1,22.260,pirelli,2012
mercedes,nico-rosberg,8,mercedes,9,5,05-spain,1,20.502,pirelli,2012
mclaren,jenson-button,3,mercedes,9,6,05-spain,1,20.333,pirelli,2012
force-india,paul-di-resta,11,mercedes,9,7,05-spain,1,19.987,pirelli,2012
ferrari,fernando-alonso,5,ferrari,10,8,05-spain,1,19.456,pirelli,2012
lotus-f1,romain-grosjean,10,renault,10,9,05-spain,1,20.223,pirelli,2012
mercedes,michael-schumacher,7,mercedes,10,10,05-spain,1,20.113,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,10,11,05-spain,1,20.388,pirelli,2012
ferrari,felipe-massa,6,ferrari,10,12,05-spain,1,20.130,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,10,13,05-spain,1,20.521,pirelli,2012
caterham,vitaly-petrov,21,renault,10,14,05-spain,1,24.856,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,10,15,05-spain,1,22.275,pirelli,2012
williams,pastor-maldonado,18,renault,11,16,05-spain,1,20.620,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,11,17,05-spain,1,19.777,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,11,18,05-spain,1,21.101,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,11,19,05-spain,1,21.518,pirelli,2012
caterham,heikki-kovalainen,20,renault,13,20,05-spain,1,21.290,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,14,21,05-spain,1,21.963,pirelli,2012
marussia,timo-glock,24,cosworth,14,22,05-spain,1,21.082,pirelli,2012
marussia,charles-pic,25,cosworth,15,23,05-spain,1,20.936,pirelli,2012
red-bull,mark-webber,2,renault,17,24,05-spain,2,24.864,pirelli,2012
sauber,sergio-perez,15,ferrari,17,25,05-spain,2,21.055,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,19,26,05-spain,2,20.558,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,19,27,05-spain,2,22.135,pirelli,2012
mercedes,nico-rosberg,8,mercedes,22,28,05-spain,2,20.059,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,22,29,05-spain,2,22.515,pirelli,2012
force-india,paul-di-resta,11,mercedes,23,30,05-spain,2,21.680,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,23,31,05-spain,2,22.645,pirelli,2012
williams,pastor-maldonado,18,renault,24,32,05-spain,2,20.218,pirelli,2012
mclaren,jenson-button,3,mercedes,25,33,05-spain,2,21.061,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,25,34,05-spain,2,20.114,pirelli,2012
ferrari,fernando-alonso,5,ferrari,26,35,05-spain,2,20.028,pirelli,2012
lotus-f1,romain-grosjean,10,renault,26,36,05-spain,2,21.215,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,26,37,05-spain,2,20.381,pirelli,2012
marussia,timo-glock,24,cosworth,26,38,05-spain,2,20.902,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,27,39,05-spain,2,21.301,pirelli,2012
red-bull,sebastian-vettel,1,renault,27,40,05-spain,2,19.624,pirelli,2012
caterham,heikki-kovalainen,20,renault,27,41,05-spain,2,22.566,pirelli,2012
marussia,charles-pic,25,cosworth,27,42,05-spain,2,21.338,pirelli,2012
ferrari,felipe-massa,6,ferrari,28,43,05-spain,2,13.259,pirelli,2012
caterham,vitaly-petrov,21,renault,28,44,05-spain,2,23.072,pirelli,2012
ferrari,felipe-massa,6,ferrari,29,45,05-spain,3,19.699,pirelli,2012
red-bull,sebastian-vettel,1,renault,30,46,05-spain,3,13.335,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,35,47,05-spain,2,19.980,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,35,48,05-spain,3,21.543,pirelli,2012
sauber,sergio-perez,15,ferrari,37,49,05-spain,3,28.531,pirelli,2012
mclaren,jenson-button,3,mercedes,38,50,05-spain,3,19.888,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,39,51,05-spain,3,20.515,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,39,52,05-spain,3,20.059,pirelli,2012
mercedes,nico-rosberg,8,mercedes,40,53,05-spain,3,20.197,pirelli,2012
red-bull,mark-webber,2,renault,40,54,05-spain,3,20.129,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,40,55,05-spain,3,20.460,pirelli,2012
williams,pastor-maldonado,18,renault,41,56,05-spain,3,22.829,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,41,57,05-spain,3,21.311,pirelli,2012
red-bull,sebastian-vettel,1,renault,42,58,05-spain,4,26.143,pirelli,2012
force-india,paul-di-resta,11,mercedes,42,59,05-spain,3,19.867,pirelli,2012
ferrari,fernando-alonso,5,ferrari,44,60,05-spain,3,20.105,pirelli,2012
caterham,heikki-kovalainen,20,renault,43,61,05-spain,3,21.275,pirelli,2012
caterham,vitaly-petrov,21,renault,44,62,05-spain,3,21.817,pirelli,2012
ferrari,felipe-massa,6,ferrari,45,63,05-spain,4,22.645,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,48,64,05-spain,3,20.073,pirelli,2012
marussia,timo-glock,24,cosworth,47,65,05-spain,3,20.669,pirelli,2012
lotus-f1,romain-grosjean,10,renault,51,66,05-spain,3,21.035,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,51,67,05-spain,4,21.471,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,1,1,06-monaco,1,28.390,pirelli,2012
caterham,vitaly-petrov,21,renault,3,2,06-monaco,1,39.391,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,17,3,06-monaco,1,26.063,pirelli,2012
mercedes,nico-rosberg,8,mercedes,27,4,06-monaco,1,24.874,pirelli,2012
red-bull,mark-webber,2,renault,29,5,06-monaco,1,25.566,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,29,6,06-monaco,1,25.748,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,29,7,06-monaco,1,26.380,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,29,8,06-monaco,1,26.447,pirelli,2012
williams,bruno-senna,19,renault,29,9,06-monaco,1,26.410,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,29,10,06-monaco,1,27.306,pirelli,2012
