driverId,points,position,race,year
nicholas-latifi,0,18,03-hungary,2020
romain-grosjean,0,19,03-hungary,2020
george-russell,0,20,03-hungary,2020
lewis-hamilton,88,1,04-great-britain,2020
valtteri-bottas,58,2,04-great-britain,2020
max-verstappen,52,3,04-great-britain,2020
lando-norris,36,4,04-great-britain,2020
charles-leclerc,33,5,04-great-britain,2020
alexander-albon,26,6,04-great-britain,2020
sergio-perez,22,7,04-great-britain,2020
lance-stroll,20,8,04-great-britain,2020
daniel-ricciardo,20,9,04-great-britain,2020
carlos-sainz-jr,15,10,04-great-britain,2020
esteban-ocon,12,11,04-great-britain,2020
pierre-gasly,12,12,04-great-britain,2020
sebastian-vettel,10,13,04-great-britain,2020
antonio-giovinazzi,2,14,04-great-britain,2020
daniil-kvyat,1,15,04-great-britain,2020
kevin-magnussen,1,16,04-great-britain,2020
nicholas-latifi,0,17,04-great-britain,2020
kimi-raikkonen,0,18,04-great-britain,2020
george-russell,0,19,04-great-britain,2020
romain-grosjean,0,20,04-great-britain,2020
lewis-hamilton,107,1,05-70th-anniversary,2020
max-verstappen,77,2,05-70th-anniversary,2020
valtteri-bottas,73,3,05-70th-anniversary,2020
charles-leclerc,45,4,05-70th-anniversary,2020
lando-norris,38,5,05-70th-anniversary,2020
alexander-albon,36,6,05-70th-anniversary,2020
lance-stroll,28,7,05-70th-anniversary,2020
sergio-perez,22,8,05-70th-anniversary,2020
daniel-ricciardo,20,9,05-70th-anniversary,2020
esteban-ocon,16,10,05-70th-anniversary,2020
carlos-sainz-jr,15,11,05-70th-anniversary,2020
pierre-gasly,12,12,05-70th-anniversary,2020
sebastian-vettel,10,13,05-70th-anniversary,2020
nico-hulkenberg,6,14,05-70th-anniversary,2020
antonio-giovinazzi,2,15,05-70th-anniversary,2020
daniil-kvyat,2,16,05-70th-anniversary,2020
kevin-magnussen,1,17,05-70th-anniversary,2020
kimi-raikkonen,0,18,05-70th-anniversary,2020
nicholas-latifi,0,19,05-70th-anniversary,2020
george-russell,0,20,05-70th-anniversary,2020
romain-grosjean,0,21,05-70th-anniversary,2020
lewis-hamilton,132,1,06-spain,2020
max-verstappen,95,2,06-spain,2020
valtteri-bottas,89,3,06-spain,2020
charles-leclerc,45,4,06-spain,2020
lance-stroll,40,5,06-spain,2020
alexander-albon,40,6,06-spain,2020
lando-norris,39,7,06-spain,2020
sergio-perez,32,8,06-spain,2020
carlos-sainz-jr,23,9,06-spain,2020
daniel-ricciardo,20,10,06-spain,2020
sebastian-vettel,16,11,06-spain,2020
esteban-ocon,16,12,06-spain,2020
pierre-gasly,14,13,06-spain,2020
nico-hulkenberg,6,14,06-spain,2020
antonio-giovinazzi,2,15,06-spain,2020
daniil-kvyat,2,16,06-spain,2020
kevin-magnussen,1,17,06-spain,2020
kimi-raikkonen,0,18,06-spain,2020
nicholas-latifi,0,19,06-spain,2020
george-russell,0,20,06-spain,2020
romain-grosjean,0,21,06-spain,2020
lewis-hamilton,157,1,07-belgium,2020
max-verstappen,110,2,07-belgium,2020
valtteri-bottas,107,3,07-belgium,2020
alexander-albon,48,4,07-belgium,2020
charles-leclerc,45,5,07-belgium,2020
lando-norris,45,6,07-belgium,2020
lance-stroll,42,7,07-belgium,2020
daniel-ricciardo,33,8,07-belgium,2020
sergio-perez,33,9,07-belgium,2020
esteban-ocon,26,10,07-belgium,2020
carlos-sainz-jr,23,11,07-belgium,2020
pierre-gasly,18,12,07-belgium,2020
sebastian-vettel,16,13,07-belgium,2020
nico-hulkenberg,6,14,07-belgium,2020
antonio-giovinazzi,2,15,07-belgium,2020
daniil-kvyat,2,16,07-belgium,2020
kevin-magnussen,1,17,07-belgium,2020
kimi-raikkonen,0,18,07-belgium,2020
nicholas-latifi,0,19,07-belgium,2020
george-russell,0,20,07-belgium,2020
romain-grosjean,0,21,07-belgium,2020
lewis-hamilton,164,1,08-italy,2020
valtteri-bottas,117,2,08-italy,2020
max-verstappen,110,3,08-italy,2020
lance-stroll,57,4,08-italy,2020
lando-norris,57,5,08-italy,2020
alexander-albon,48,6,08-italy,2020
charles-leclerc,45,7,08-italy,2020
pierre-gasly,43,8,08-italy,2020
carlos-sainz-jr,41,9,08-italy,2020
daniel-ricciardo,41,10,08-italy,2020
sergio-perez,34,11,08-italy,2020
esteban-ocon,30,12,08-italy,2020
sebastian-vettel,16,13,08-italy,2020
nico-hulkenberg,6,14,08-italy,2020
daniil-kvyat,4,15,08-italy,2020
antonio-giovinazzi,2,16,08-italy,2020
kevin-magnussen,1,17,08-italy,2020
nicholas-latifi,0,18,08-italy,2020
kimi-raikkonen,0,19,08-italy,2020
romain-grosjean,0,20,08-italy,2020
george-russell,0,21,08-italy,2020
lewis-hamilton,190,1,09-tuscany,2020
valtteri-bottas,135,2,09-tuscany,2020
max-verstappen,110,3,09-tuscany,2020
lando-norris,65,4,09-tuscany,2020
alexander-albon,63,5,09-tuscany,2020
lance-stroll,57,6,09-tuscany,2020
daniel-ricciardo,53,7,09-tuscany,2020
charles-leclerc,49,8,09-tuscany,2020
sergio-perez,44,9,09-tuscany,2020
pierre-gasly,43,10,09-tuscany,2020
carlos-sainz-jr,41,11,09-tuscany,2020
esteban-ocon,30,12,09-tuscany,2020
sebastian-vettel,17,13,09-tuscany,2020
daniil-kvyat,10,14,09-tuscany,2020
nico-hulkenberg,6,15,09-tuscany,2020
kimi-raikkonen,2,16,09-tuscany,2020
antonio-giovinazzi,2,17,09-tuscany,2020
kevin-magnussen,1,18,09-tuscany,2020
nicholas-latifi,0,19,09-tuscany,2020
george-russell,0,20,09-tuscany,2020
romain-grosjean,0,21,09-tuscany,2020
lewis-hamilton,205,1,10-russia,2020
valtteri-bottas,161,2,10-russia,2020
max-verstappen,128,3,10-russia,2020
lando-norris,65,4,10-russia,2020
alexander-albon,64,5,10-russia,2020
daniel-ricciardo,63,6,10-russia,2020
charles-leclerc,57,7,10-russia,2020
lance-stroll,57,8,10-russia,2020
sergio-perez,56,9,10-russia,2020
pierre-gasly,45,10,10-russia,2020
carlos-sainz-jr,41,11,10-russia,2020
esteban-ocon,36,12,10-russia,2020
sebastian-vettel,17,13,10-russia,2020
daniil-kvyat,14,14,10-russia,2020
nico-hulkenberg,6,15,10-russia,2020
kimi-raikkonen,2,16,10-russia,2020
antonio-giovinazzi,2,17,10-russia,2020
kevin-magnussen,1,18,10-russia,2020
nicholas-latifi,0,19,10-russia,2020
george-russell,0,20,10-russia,2020
romain-grosjean,0,21,10-russia,2020
lewis-hamilton,230,1,11-eifel,2020
valtteri-bottas,161,2,11-eifel,2020
max-verstappen,147,3,11-eifel,2020
daniel-ricciardo,78,4,11-eifel,2020
sergio-perez,68,5,11-eifel,2020
lando-norris,65,6,11-eifel,2020
alexander-albon,64,7,11-eifel,2020
charles-leclerc,63,8,11-eifel,2020
lance-stroll,57,9,11-eifel,2020
pierre-gasly,53,10,11-eifel,2020
carlos-sainz-jr,51,11,11-eifel,2020
esteban-ocon,36,12,11-eifel,2020
sebastian-vettel,17,13,11-eifel,2020
daniil-kvyat,14,14,11-eifel,2020
nico-hulkenberg,10,15,11-eifel,2020
antonio-giovinazzi,3,16,11-eifel,2020
kimi-raikkonen,2,17,11-eifel,2020
romain-grosjean,2,18,11-eifel,2020
kevin-magnussen,1,19,11-eifel,2020
nicholas-latifi,0,20,11-eifel,2020
george-russell,0,21,11-eifel,2020
lewis-hamilton,256,1,12-portugal,2020
valtteri-bottas,179,2,12-portugal,2020
max-verstappen,162,3,12-portugal,2020
daniel-ricciardo,80,4,12-portugal,2020
charles-leclerc,75,5,12-portugal,2020
sergio-perez,74,6,12-portugal,2020
lando-norris,65,7,12-portugal,2020
alexander-albon,64,8,12-portugal,2020
pierre-gasly,63,9,12-portugal,2020
carlos-sainz-jr,59,10,12-portugal,2020
lance-stroll,57,11,12-portugal,2020
esteban-ocon,40,12,12-portugal,2020
sebastian-vettel,18,13,12-portugal,2020
daniil-kvyat,14,14,12-portugal,2020
nico-hulkenberg,10,15,12-portugal,2020
antonio-giovinazzi,3,16,12-portugal,2020
kimi-raikkonen,2,17,12-portugal,2020
romain-grosjean,2,18,12-portugal,2020
kevin-magnussen,1,19,12-portugal,2020
nicholas-latifi,0,20,12-portugal,2020
george-russell,0,21,12-portugal,2020
lewis-hamilton,282,1,13-emilia-romagna,2020
valtteri-bottas,197,2,13-emilia-romagna,2020
max-verstappen,162,3,13-emilia-romagna,2020
daniel-ricciardo,95,4,13-emilia-romagna,2020
charles-leclerc,85,5,13-emilia-romagna,2020
sergio-perez,82,6,13-emilia-romagna,2020
lando-norris,69,7,13-emilia-romagna,2020
carlos-sainz-jr,65,8,13-emilia-romagna,2020
alexander-albon,64,9,13-emilia-romagna,2020
pierre-gasly,63,10,13-emilia-romagna,2020
lance-stroll,57,11,13-emilia-romagna,2020
esteban-ocon,40,12,13-emilia-romagna,2020
daniil-kvyat,26,13,13-emilia-romagna,2020
sebastian-vettel,18,14,13-emilia-romagna,2020
nico-hulkenberg,10,15,13-emilia-romagna,2020
kimi-raikkonen,4,16,13-emilia-romagna,2020
antonio-giovinazzi,4,17,13-emilia-romagna,2020
romain-grosjean,2,18,13-emilia-romagna,2020
kevin-magnussen,1,19,13-emilia-romagna,2020
nicholas-latifi,0,20,13-emilia-romagna,2020
george-russell,0,21,13-emilia-romagna,2020
lewis-hamilton,307,1,14-turkey,2020
valtteri-bottas,197,2,14-turkey,2020
max-verstappen,170,3,14-turkey,2020
sergio-perez,100,4,14-turkey,2020
charles-leclerc,97,5,14-turkey,2020
daniel-ricciardo,96,6,14-turkey,2020
carlos-sainz-jr,75,7,14-turkey,2020
lando-norris,74,8,14-turkey,2020
alexander-albon,70,9,14-turkey,2020
pierre-gasly,63,10,14-turkey,2020
lance-stroll,59,11,14-turkey,2020
esteban-ocon,40,12,14-turkey,2020
sebastian-vettel,33,13,14-turkey,2020
daniil-kvyat,26,14,14-turkey,2020
nico-hulkenberg,10,15,14-turkey,2020
kimi-raikkonen,4,16,14-turkey,2020
antonio-giovinazzi,4,17,14-turkey,2020
romain-grosjean,2,18,14-turkey,2020
kevin-magnussen,1,19,14-turkey,2020
nicholas-latifi,0,20,14-turkey,2020
george-russell,0,21,14-turkey,2020
lewis-hamilton,332,1,15-bahrain,2020
valtteri-bottas,201,2,15-bahrain,2020
max-verstappen,189,3,15-bahrain,2020
daniel-ricciardo,102,4,15-bahrain,2020
sergio-perez,100,5,15-bahrain,2020
charles-leclerc,98,6,15-bahrain,2020
lando-norris,86,7,15-bahrain,2020
carlos-sainz-jr,85,8,15-bahrain,2020
alexander-albon,85,9,15-bahrain,2020
pierre-gasly,71,10,15-bahrain,2020
lance-stroll,59,11,15-bahrain,2020
esteban-ocon,42,12,15-bahrain,2020
sebastian-vettel,33,13,15-bahrain,2020
daniil-kvyat,26,14,15-bahrain,2020
nico-hulkenberg,10,15,15-bahrain,2020
kimi-raikkonen,4,16,15-bahrain,2020
antonio-giovinazzi,4,17,15-bahrain,2020
romain-grosjean,2,18,15-bahrain,2020
kevin-magnussen,1,19,15-bahrain,2020
nicholas-latifi,0,20,15-bahrain,2020
george-russell,0,21,15-bahrain,2020
lewis-hamilton,332,1,16-sakhir,2020
valtteri-bottas,205,2,16-sakhir,2020
max-verstappen,189,3,16-sakhir,2020
sergio-perez,125,4,16-sakhir,2020
daniel-ricciardo,112,5,16-sakhir,2020
charles-leclerc,98,6,16-sakhir,2020
carlos-sainz-jr,97,7,16-sakhir,2020
alexander-albon,93,8,16-sakhir,2020
lando-norris,87,9,16-sakhir,2020
lance-stroll,74,10,16-sakhir,2020
pierre-gasly,71,11,16-sakhir,2020
esteban-ocon,60,12,16-sakhir,2020
sebastian-vettel,33,13,16-sakhir,2020
daniil-kvyat,32,14,16-sakhir,2020
nico-hulkenberg,10,15,16-sakhir,2020
kimi-raikkonen,4,16,16-sakhir,2020
antonio-giovinazzi,4,17,16-sakhir,2020
george-russell,3,18,16-sakhir,2020
romain-grosjean,2,19,16-sakhir,2020
kevin-magnussen,1,20,16-sakhir,2020
nicholas-latifi,0,21,16-sakhir,2020
jack-aitken,0,22,16-sakhir,2020
pietro-fittipaldi,0,23,16-sakhir,2020
lewis-hamilton,347,1,17-abu-dhabi,2020
valtteri-bottas,223,2,17-abu-dhabi,2020
max-verstappen,214,3,17-abu-dhabi,2020
sergio-perez,125,4,17-abu-dhabi,2020
daniel-ricciardo,119,5,17-abu-dhabi,2020
carlos-sainz-jr,105,6,17-abu-dhabi,2020
alexander-albon,105,7,17-abu-dhabi,2020
charles-leclerc,98,8,17-abu-dhabi,2020
lando-norris,97,9,17-abu-dhabi,2020
pierre-gasly,75,10,17-abu-dhabi,2020
lance-stroll,75,11,17-abu-dhabi,2020
esteban-ocon,62,12,17-abu-dhabi,2020
sebastian-vettel,33,13,17-abu-dhabi,2020
daniil-kvyat,32,14,17-abu-dhabi,2020
nico-hulkenberg,10,15,17-abu-dhabi,2020
kimi-raikkonen,4,16,17-abu-dhabi,2020
antonio-giovinazzi,4,17,17-abu-dhabi,2020
george-russell,3,18,17-abu-dhabi,2020
romain-grosjean,2,19,17-abu-dhabi,2020
kevin-magnussen,1,20,17-abu-dhabi,2020
nicholas-latifi,0,21,17-abu-dhabi,2020
jack-aitken,0,22,17-abu-dhabi,2020
pietro-fittipaldi,0,23,17-abu-dhabi,2020
